batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,relative_path,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,963,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6105742340358559,16,standard normal at finite u_max,0.0363132010077962,0.03530455880011277,cumulant,0.43108787103440926,8192,38345728,0.02966561159585425,task_011/cell_0963,3,8388608,0.3269291892647743,2,completed,128,20.0,0.04052264347968945,0.037988551777003055
4,964,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7797802512321468,16,standard normal at finite u_max,0.01825781676362459,0.010771818655133835,cv,0.479753211401965,8192,37755904,0.008669974945349435,task_012/cell_0964,3,4194304,0.26225555688142776,2,completed,128,20.0,0.04596233718338673,0.016051486951526923
4,965,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6749957585644772,16,standard normal at finite u_max,0.03235864143019964,0.030221300156849037,cv_cumulant,0.42971747042340985,8192,38345728,0.027991066574642398,task_013/cell_0965,3,8388608,0.4696524515748024,2,completed,128,20.0,0.019446080144695704,0.03181155514197043
4,966,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9560880142228372,16,standard normal at finite u_max,0.024603155141924425,0.0220786184339681,full,0.4083642403093143,8192,85731328,0.017312489651899576,task_014/cell_0966,3,16777216,0.19973989948630333,3,completed,128,20.0,0.03301577987077044,0.02342579516594799
4,967,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.04824957678787427,0.003985270668244348,unweighted,0.9999999999999987,8192,85731328,0.005828857421874972,task_015/cell_0967,0,16777216,0.20562677085399628,3,completed,128,20.0,0.30335282010259584,0.06262248528403755
4,968,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6200224809226643,16,standard normal at finite u_max,0.020852271593239834,0.017877137178079344,naive,0.4049360591580407,8192,37755904,0.01634115237674351,task_016/cell_0968,3,4194304,0.27117061614990234,3,completed,128,20.0,0.031077716087359805,0.020825559300532967
4,969,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6985082020708941,16,standard normal at finite u_max,0.02018430026619828,0.01626995127775317,unbiased,0.421180308699745,8192,37755904,0.011865591991564318,task_017/cell_0969,3,4194304,0.19646228477358818,3,completed,128,20.0,0.026446172450737826,0.019016849759669874
4,970,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6058275364869997,16,standard normal at finite u_max,0.0441477620754988,0.0414601055119429,cumulant,0.3966467766942894,8192,38345728,0.035832053487868866,task_018/cell_0970,3,8388608,0.3288862109184265,3,completed,128,20.0,0.0642862249115608,0.04269786641688323
4,971,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8700571121272366,16,standard normal at finite u_max,0.016073493501990027,0.007953665964608858,cv,0.4225508568777507,8192,37755904,0.003591128811222012,task_019/cell_0971,3,4194304,0.2768237926065922,3,completed,128,20.0,0.05878807065202675,0.015337863769728502
4,972,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7201046558788284,16,standard normal at finite u_max,0.03172203224342241,0.026847521656570866,cv_cumulant,0.4036761127036269,8192,38345728,0.02184074604424227,task_020/cell_0972,3,8388608,0.45270612090826035,3,completed,128,20.0,0.059693829741188004,0.03164936532676818
4,973,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9745507842640101,16,standard normal at finite u_max,0.24726080670037015,0.2860237562512915,full,0.34450407721115184,8192,85731328,0.20373751471119567,task_021/cell_0973,5,16777216,0.20302272215485573,4,completed,128,20.0,0.20024887183345236,0.2908512885608847
4,974,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.04618296396025302,0.0032777862051651067,unweighted,0.9999999999999987,8192,85731328,0.005334820815101893,task_022/cell_0974,0,16777216,0.20367074012756348,4,completed,128,20.0,0.29940373382909824,0.06213137362361074
4,975,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9376176457223931,16,standard normal at finite u_max,0.03916914689873784,0.03606775189392162,naive,0.3349395739246576,8192,37755904,0.0317929933735766,task_023/cell_0975,4,4194304,0.1904483512043953,4,completed,128,20.0,0.06375685744907907,0.03894010793907532
4,976,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7471213787750304,16,standard normal at finite u_max,0.01944956726440842,0.016949527622867007,unbiased,0.41648317332900986,8192,37755904,0.012272341574870962,task_024/cell_0976,3,4194304,0.20085931941866875,4,completed,128,20.0,0.04588710698426532,0.0199197094848846
4,977,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8700978955865607,16,standard normal at finite u_max,0.02337188145094116,0.022289466614137943,cumulant,0.4177847594393259,8192,38345728,0.01744201247296439,task_025/cell_0977,3,8388608,0.32357078418135643,4,completed,128,20.0,0.050807963477797896,0.024509338207311656
4,978,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8692417393783658,16,standard normal at finite u_max,0.014956484711188687,0.009664817041079403,cv,0.456867026168271,8192,37755904,0.00841816668992991,task_026/cell_0978,3,4194304,0.2652023881673813,4,completed,128,20.0,0.03503656565163839,0.013134965579669956
4,979,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5474674510832016,16,standard normal at finite u_max,0.0698565992773235,0.06906501140985524,cv_cumulant,0.3702531265742359,8192,38345728,0.05531924981054904,task_027/cell_0979,3,8388608,0.46716421097517014,4,completed,128,20.0,0.113901073213635,0.07174191048041273
4,980,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7487519187017238,16,standard normal at finite u_max,0.017978036524423032,0.014028563913480813,full,0.4796665958879071,8192,85731328,0.010708736389513293,task_000/cell_0980,3,67108864,0.7520840764045715,0,completed,512,20.0,0.029515059536844107,0.016629216944133815
4,981,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.05211279662798666,0.0031019106355669,unweighted,0.9999999999999987,8192,85731328,0.0029239321432269205,task_001/cell_0981,0,67108864,0.7514318004250526,0,completed,512,20.0,0.3242950070316457,0.06756635417700252
4,982,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5512675953767298,16,standard normal at finite u_max,0.026834640602098364,0.024068656141716317,naive,0.48509509623130675,8192,37755904,0.018646401728906394,task_002/cell_0982,3,16777216,0.7767315395176411,0,completed,512,20.0,0.02104148225137814,0.028005178216808816
4,983,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8225923360148365,16,standard normal at finite u_max,0.018808171898923545,0.013708135689756835,unbiased,0.4833441603011571,8192,37755904,0.010919386830093185,task_003/cell_0983,3,16777216,0.7630038857460022,0,completed,512,20.0,0.036839337279389775,0.017126322476975757
4,984,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7209294763840496,16,standard normal at finite u_max,0.030410047182160158,0.029245591663611754,cumulant,0.4824566691194686,8192,38345728,0.02543274371605523,task_004/cell_0984,3,33554432,1.2842799723148346,0,completed,512,20.0,0.030264667854488086,0.030077454680010836
4,985,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7847987262864051,16,standard normal at finite u_max,0.015126751477346052,0.010113277846997771,cv,0.48671134625178497,8192,37755904,0.008903622385497661,task_005/cell_0985,3,16777216,1.036219596862793,0,completed,512,20.0,0.023390547084961036,0.013898271261426528
4,986,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6901157008925421,16,standard normal at finite u_max,0.020745648919445737,0.015499136801999828,cv_cumulant,0.4796554505047073,8192,38345728,0.01545614145575712,task_006/cell_0986,3,33554432,1.8775150179862976,0,completed,512,20.0,0.03729791858569312,0.018811731309256376
4,987,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7643376202620407,16,standard normal at finite u_max,0.027599823585235845,0.026968753296074125,full,0.48371757337229015,8192,85731328,0.02245169277235977,task_007/cell_0987,3,67108864,0.7544220760464668,1,completed,512,20.0,0.03276931080388103,0.029312492481322592
4,988,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.05158833309525137,0.0031741756624600846,unweighted,0.9999999999999987,8192,85731328,0.0034027099609374722,task_008/cell_0988,0,67108864,0.7364246398210526,1,completed,512,20.0,0.32265951185044817,0.06743370689739372
4,989,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.714663284953518,16,standard normal at finite u_max,0.01704677704117764,0.012677071635207399,naive,0.4910509613798012,8192,37755904,0.010581836983624839,task_009/cell_0989,3,16777216,0.7446975857019424,1,completed,512,20.0,0.03610725319732326,0.01705073753148121
4,990,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7396499886248532,16,standard normal at finite u_max,0.02202854927967441,0.02076530364088989,unbiased,0.4855270238824451,8192,37755904,0.013965323881405207,task_010/cell_0990,3,16777216,0.7541647143661976,1,completed,512,20.0,0.050930798999504895,0.02397315147431858
4,991,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7050907642060693,16,standard normal at finite u_max,0.01757415198979268,0.009258166308458169,cumulant,0.48242097120952415,8192,38345728,0.0073152918436514,task_011/cell_0991,3,33554432,1.265404086560011,1,completed,512,20.0,0.05333356608026264,0.015700989910550887
4,992,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7881811094279726,16,standard normal at finite u_max,0.02484459159082498,0.023212374694619935,cv,0.48305512578070103,8192,37755904,0.017363559128027353,task_012/cell_0992,3,16777216,1.0172929987311363,1,completed,512,20.0,0.046576331368749835,0.02563234977796938
4,993,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.816137889915381,16,standard normal at finite u_max,0.014754857730261636,0.009317176831195779,cv_cumulant,0.48410953148866565,8192,38345728,0.008379974117585814,task_013/cell_0993,3,33554432,1.8478255420923233,1,completed,512,20.0,0.029507319234029022,0.013041944564605296
4,994,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5991029263476306,16,standard normal at finite u_max,0.020569032844673707,0.017268379226390372,full,0.48307351998546266,8192,85731328,0.014007986509020916,task_014/cell_0994,3,67108864,0.7606014236807823,2,completed,512,20.0,0.04016605151141872,0.019680450048858197
4,995,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.05230243257254372,0.0021710090358953733,unweighted,0.9999999999999987,8192,85731328,0.004123621122391313,task_015/cell_0995,0,67108864,0.7738229632377625,2,completed,512,20.0,0.32608023969644684,0.06885259693955456
4,996,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6247134060639515,16,standard normal at finite u_max,0.025865877654492428,0.022333816073250863,naive,0.48433695702354546,8192,37755904,0.018041892170177175,task_016/cell_0996,3,16777216,0.7520328015089035,2,completed,512,20.0,0.05716117762127719,0.02520525963281553
4,997,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9256587448980739,16,standard normal at finite u_max,0.018337204320834813,0.013851158883372829,unbiased,0.4845828342784514,8192,37755904,0.010430670561189688,task_017/cell_0997,3,16777216,0.7545560486614704,2,completed,512,20.0,0.04563570285290906,0.017099564984227312
4,998,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8246635661321835,16,standard normal at finite u_max,0.020814456410793575,0.016687554970716483,cumulant,0.4907769106893777,8192,38345728,0.013886399472422331,task_018/cell_0998,3,33554432,1.271699458360672,2,completed,512,20.0,0.03168737563150607,0.019251443707497595
4,999,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.864269214352478,16,standard normal at finite u_max,0.014285567508336976,0.011014466077582795,cv,0.4875511796659075,8192,37755904,0.007568198741923576,task_019/cell_0999,3,16777216,1.0751177929341793,2,completed,512,20.0,0.028532388207214016,0.014392589575995079
4,1000,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9140492695787769,16,standard normal at finite u_max,0.017989431269730773,0.014185517034802928,cv_cumulant,0.48306979292838925,8192,38345728,0.010664697261759351,task_020/cell_1000,3,33554432,1.7745185792446136,2,completed,512,20.0,0.04781630231920618,0.01764235275140534
4,1001,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8917382670398668,16,standard normal at finite u_max,0.017963820144982087,0.009824245449156995,full,0.4780123519563213,8192,85731328,0.010110219059573315,task_021/cell_1001,3,67108864,0.7491451762616634,3,completed,512,20.0,0.05039096858645867,0.016503372659912054
4,1002,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.051780724462479485,0.003072449305353949,unweighted,0.9999999999999987,8192,85731328,0.004520349638016313,task_022/cell_1002,0,67108864,0.748303085565567,3,completed,512,20.0,0.3263179088897491,0.06786460801559381
4,1003,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9751176455170444,16,standard normal at finite u_max,0.13218988586210098,0.14733828012735967,naive,0.4530273323405871,8192,37755904,0.12047135905965464,task_023/cell_1003,5,16777216,0.7341460213065147,3,completed,512,20.0,0.1139209662944718,0.15125602069303729
4,1004,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7616451601101347,16,standard normal at finite u_max,0.19960561962609738,0.22768901271559633,unbiased,0.4368908099098211,8192,37755904,0.17614817110041775,task_024/cell_1004,5,16777216,0.7718102857470512,3,completed,512,20.0,0.13963654692251415,0.2278936871963505
4,1005,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5508190047721861,16,standard normal at finite u_max,0.031615581066451334,0.027971604800105507,cumulant,0.4794565813163414,8192,38345728,0.020336230733282785,task_025/cell_1005,3,33554432,1.2472590766847134,3,completed,512,20.0,0.09892551467335353,0.03258507282474522
4,1006,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5212454823140231,16,standard normal at finite u_max,0.04162022093200894,0.04212114613002982,cv,0.47144858182839083,8192,37755904,0.0344087600457918,task_026/cell_1006,3,16777216,1.0331264287233353,3,completed,512,20.0,0.018560459110908686,0.042809303648390806
4,1007,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5333510931272146,16,standard normal at finite u_max,0.03810516759077426,0.03520483419984331,cv_cumulant,0.47360579872514186,8192,38345728,0.02449289575760713,task_027/cell_1007,3,33554432,1.8352328687906265,3,completed,512,20.0,0.0840583097598246,0.039118826471141566
4,1008,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.846030012522565,16,standard normal at finite u_max,0.024477378711380834,0.022373378111638476,full,0.481128406033575,8192,85731328,0.019278624790037197,task_000/cell_1008,3,67108864,0.7525127977132797,4,completed,512,20.0,0.04281997450690413,0.025969158828464046
4,1009,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.05085781525496659,0.004140248203055922,unweighted,0.9999999999999987,8192,85731328,0.005121197768226948,task_001/cell_1009,0,67108864,0.753576010465622,4,completed,512,20.0,0.32050421997853296,0.06708087384159249
4,1010,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5075729943797705,16,standard normal at finite u_max,0.021291771312035006,0.01676560676218483,naive,0.4884492449141806,8192,37755904,0.013622726448048253,task_002/cell_1010,3,16777216,0.7736777700483799,4,completed,512,20.0,0.030208654280181046,0.018680812071279793
4,1011,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6183563329841085,16,standard normal at finite u_max,0.02594470815173665,0.01810792741452771,unbiased,0.47851973992474617,8192,37755904,0.01620208048645394,task_003/cell_1011,3,16777216,0.7634474188089371,4,completed,512,20.0,0.07380791475557187,0.024356532912868892
4,1012,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8623411810780024,16,standard normal at finite u_max,0.025485317715758515,0.02345490117591845,cumulant,0.48898505720423935,8192,38345728,0.018144339992742863,task_004/cell_1012,3,33554432,1.2870358005166054,4,completed,512,20.0,0.017024959408158583,0.025715174821569854
4,1013,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6800467364629841,16,standard normal at finite u_max,0.02351964661684218,0.01884066881423751,cv,0.485324366590907,8192,37755904,0.014994365116183107,task_005/cell_1013,3,16777216,1.0386334881186485,4,completed,512,20.0,0.052220423832232035,0.022458209054373738
4,1014,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7625101771062062,16,standard normal at finite u_max,0.023988474361199205,0.0234935543981519,cv_cumulant,0.4792878533535613,8192,38345728,0.015928151181539563,task_006/cell_1014,3,33554432,1.8838245943188667,4,completed,512,20.0,0.04363566196946801,0.024751282934380663
4,1015,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7303541982076607,16,standard normal at finite u_max,0.015274143853871505,0.010283453907401305,full,0.49560661923937105,8192,85731328,0.007772188457641174,task_007/cell_1015,3,268435456,2.9408437348902225,0,completed,2048,20.0,0.027605694415637608,0.013625594869880776
4,1016,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.053863913422057055,0.0038599364888186136,unweighted,0.9999999999999987,8192,85731328,0.005105938979164393,task_008/cell_1016,0,268435456,2.8929614648222923,0,completed,2048,20.0,0.33001208045781516,0.06857697091924961
4,1017,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9929008914853481,16,standard normal at finite u_max,0.038521391684140295,0.037013032630552736,naive,0.4965078357184053,8192,37755904,0.030270363570606036,task_009/cell_1017,4,67108864,2.950948156416416,0,completed,2048,20.0,0.07180045837502837,0.03928158000066382
4,1018,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.773384048757841,16,standard normal at finite u_max,0.02074117336408231,0.01952939704424924,unbiased,0.4949078266702391,8192,37755904,0.015446112985749584,task_010/cell_1018,3,67108864,2.9963327012956142,0,completed,2048,20.0,0.02919372806521428,0.022077429082198563
4,1019,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7660820708274318,16,standard normal at finite u_max,0.01739438162930378,0.011392501499019367,cumulant,0.49657051256828133,8192,38345728,0.010751675489592119,task_011/cell_1019,3,134217728,5.032316241413355,0,completed,2048,20.0,0.04970324397301501,0.01548489392192478
4,1020,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6209680815506504,16,standard normal at finite u_max,0.017415164294322792,0.012494268230416836,cv,0.49814924966928015,8192,37755904,0.010051723904305088,task_012/cell_1020,3,67108864,4.059685051441193,0,completed,2048,20.0,0.04302640088771709,0.015901773139650452
4,1021,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6952877885980061,16,standard normal at finite u_max,0.020722774966857614,0.014821075408211365,cv_cumulant,0.49519667531739037,8192,38345728,0.012013730176545355,task_013/cell_1021,3,134217728,7.390699952840805,0,completed,2048,20.0,0.056385596768903645,0.02127320379614909
4,1022,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8097674597510135,16,standard normal at finite u_max,0.014483277874974672,0.0062160000970465715,full,0.49601310218842815,8192,85731328,0.006582976093556889,task_014/cell_1022,3,268435456,2.9742301367223263,1,completed,2048,20.0,0.04739484595896977,0.012452854213631504
4,1023,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.051396542541537873,0.003167708750222517,unweighted,0.9999999999999987,8192,85731328,0.006214075223953869,task_015/cell_1023,0,268435456,3.0346806794404984,1,completed,2048,20.0,0.3307377458686865,0.06901951709940578
4,1024,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.938905270482426,16,standard normal at finite u_max,0.04345324628272616,0.042640856186087574,naive,0.49177838311650224,8192,37755904,0.030845199864337723,task_016/cell_1024,4,67108864,2.9799774885177612,1,completed,2048,20.0,0.08591027611846923,0.0483520115921219
4,1025,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9963679310166647,16,standard normal at finite u_max,0.03746333100347937,0.03574929350762645,unbiased,0.49137327478479004,8192,37755904,0.03064569055208031,task_017/cell_1025,4,67108864,2.98292051628232,1,completed,2048,20.0,0.06043273992518752,0.03961006965225432
4,1026,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8322038332677734,16,standard normal at finite u_max,0.023095688567654118,0.0208988248034339,cumulant,0.4949606576664424,8192,38345728,0.016475447054420042,task_018/cell_1026,3,134217728,5.07657428085804,1,completed,2048,20.0,0.03233702625291843,0.02208283366196106
4,1027,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7925765116055646,16,standard normal at finite u_max,0.019669012547540374,0.013096947490070305,cv,0.4943921149631892,8192,37755904,0.012103617467175073,task_019/cell_1027,3,67108864,4.263702418655157,1,completed,2048,20.0,0.05405640126398377,0.018321807226125773
4,1028,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8548744564116326,16,standard normal at finite u_max,0.016557150732487355,0.012517544038670898,cv_cumulant,0.4943756390386617,8192,38345728,0.009533741388758267,task_020/cell_1028,3,134217728,7.0743760615587234,1,completed,2048,20.0,0.040661610794548136,0.01688717298833488
4,1029,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9977021527338386,16,standard normal at finite u_max,0.03202315414256088,0.034452495693889945,full,0.49515106906634204,8192,85731328,0.023485319882205175,task_021/cell_1029,4,268435456,2.92227566242218,2,completed,2048,20.0,0.04969648634161765,0.036750745259334736
4,1030,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.05184902773161056,0.0037660253468865994,unweighted,0.9999999999999987,8192,85731328,0.0042209292135394205,task_022/cell_1030,0,268435456,2.921959266066551,2,completed,2048,20.0,0.32534952753418356,0.06744211264962566
4,1031,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.587066134700696,16,standard normal at finite u_max,0.028211060188026764,0.02446937236539795,naive,0.49655100572590255,8192,37755904,0.01864238854446096,task_023/cell_1031,3,67108864,2.9089261442422867,2,completed,2048,20.0,0.06278948653369276,0.028207090420970252
4,1032,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.732399900439667,16,standard normal at finite u_max,0.020233077330894585,0.01800455876362136,unbiased,0.49569820527533837,8192,37755904,0.014772277171928083,task_024/cell_1032,3,67108864,3.0508459620177746,2,completed,2048,20.0,0.03452314386165728,0.02061871697938695
4,1033,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8241413465621952,16,standard normal at finite u_max,0.017799870630518945,0.016254285480492615,cumulant,0.49549640992568994,8192,38345728,0.011664607889761328,task_025/cell_1033,3,134217728,4.948833920061588,2,completed,2048,20.0,0.032232109272204906,0.017905233782012003
4,1034,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7527717282549506,16,standard normal at finite u_max,0.017489460794290965,0.01197943414615563,cv,0.49638995517453594,8192,37755904,0.009131709739083088,task_026/cell_1034,3,67108864,4.111606180667877,2,completed,2048,20.0,0.04394236525784974,0.01606514789858146
4,1035,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8128051157642634,16,standard normal at finite u_max,0.022271323624412687,0.015680519560543494,cv_cumulant,0.4964376980589997,8192,38345728,0.013451279373885357,task_027/cell_1035,3,134217728,7.319677829742432,2,completed,2048,20.0,0.04795688198002114,0.020296288433637566
4,1036,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8166979587593418,16,standard normal at finite u_max,0.02737089414326708,0.02454400132397766,full,0.4953982499501329,8192,85731328,0.02144719767635165,task_000/cell_1036,3,268435456,2.9766633063554764,3,completed,2048,20.0,0.04624662815714409,0.02636296914208961
4,1037,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999999999984,16,standard normal at finite u_max,0.050565058142435594,0.002746110795751742,unweighted,0.9999999999999987,8192,85731328,0.003904242718743234,task_001/cell_1037,0,268435456,2.9459901079535484,3,completed,2048,20.0,0.3263521609993116,0.06776139477390297
4,1038,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9849590039021467,16,standard normal at finite u_max,0.027478153463455102,0.02908468357664684,naive,0.4976970878763919,8192,37755904,0.019349324465635524,task_002/cell_1038,4,67108864,3.0544648990035057,3,completed,2048,20.0,0.08668337266877722,0.031974633717932716
4,1039,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9999999862154407,16,standard normal at finite u_max,0.019374718742823215,0.014535018554418248,unbiased,0.49451727722944094,8192,37755904,0.010775775580165028,task_003/cell_1039,4,67108864,3.01450327411294,3,completed,2048,20.0,0.04171598959483097,0.01765030700787228
4,1040,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9043923444969588,16,standard normal at finite u_max,0.01775507286178744,0.010263697074603818,cumulant,0.4975475745595334,8192,38345728,0.009121510812427194,task_004/cell_1040,3,134217728,5.109501533210278,3,completed,2048,20.0,0.05283158605469093,0.01598924783956957
4,1041,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6699355010717547,16,standard normal at finite u_max,0.10470810292922222,0.11625196807991511,cv,0.4865735071113676,8192,37755904,0.07693341945328352,task_005/cell_1041,4,67108864,4.116879820823669,3,completed,2048,20.0,0.24941468999666933,0.11845351247100584
4,1042,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.9374025408133277,16,standard normal at finite u_max,0.01568064646233125,0.010767493333427764,cv_cumulant,0.49588597702333914,8192,38345728,0.008300992134120631,task_006/cell_1042,3,134217728,7.492349926382303,3,completed,2048,20.0,0.038621623148183015,0.01585601597181911
4,1043,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7896419422581591,16,standard normal at finite u_max,0.02438300362734558,0.017233890445339864,full,0.4958684733239268,8192,85731328,0.011563278969304001,task_007/cell_1043,3,268435456,2.9428905695676804,4,completed,2048,20.0,0.05809489393858154,0.022583978389944227
