batch,cell_id,dataset_seed,eta_total,factor_calls,family,full_particles,ks_mean,line,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,particles,phase,poisson_events,positive_mass_error,preparation_calls,projection_seed,randomized_particles,repeat,resampling_count,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,table_nodes,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,variance_relative_error,w1_mean
4,17,201,1.0,272662528,learned,4194304,0.06326169808983467,explore,156.7746751612787,0.01281751308129001,surrogate_full,0.1239922072675224,8192,development,0,0.004478957574053902,4227072,20260921,0,0,83,1.6347543820738792,1.6347543820738792,21012020,explore_07,0.03166848065272589,32768,0.017666062960382013,0.05073224176881414,completed,512,129,0,0.0717504152142654,0.015423257843680371,0.002185497503421946,0.1686020785034483,0.018029727912995067,0.1719918784776745,0.01610320080159948
4,18,201,1.0,24197949,learned,274457,0.06394034243557914,explore,157.8401942236183,0.011138935224758955,certified,0.05047752722600437,8192,development,2405629,0.0038603531026256315,4227072,20260921,3919847,0,84,1.4837476648390293,1.4837476648390293,21012020,explore_08,0.02459966932585193,32768,0.01303979684552751,0.08060235612262935,completed,512,129,0,0.07406435644174245,0.014293256343774121,0.005479857301295997,0.1356997054658554,0.01739922872062876,0.14062563933222041,0.014865342404666013
4,19,201,4.0,7091811,learned,4036,0.06289398941746134,explore,157.80927526159434,0.012537130316864088,certified,0.05096367810423624,8192,development,2606435,0.011077235601936306,4227072,20260921,4190268,0,83,1.4302850291132927,1.4302850291132927,21012020,explore_09,0.08393690550089397,32768,0.015310183253401062,0.050439135864922706,completed,512,129,0,0.06375854952354491,0.012913369176279886,0.00878377553130435,0.1694545827109422,0.016054661413596967,0.1725366523894409,0.014444796663922465
4,20,202,1.0,268435456,learned,0,0.053726424698972666,explore,104.3582639716487,0.008846265621885972,full,0.07030143229723011,8192,development,0,0.0024376714959334963,0,20260921,0,0,81,0.7107205800712109,0.7107205800712109,21012030,explore_00,0.018117959519954117,32768,0.011936506498806274,0.030682428136059526,completed,512,129,0,0.06005038109872514,0.011060520063170548,0.0023344380750385026,0.1930550955458525,0.014234223892267698,0.19484234310783682,0.012737911760271363
4,21,202,1.0,16777216,learned,0,0.5502348717315535,explore,2622.2975122247212,0.1499352302562469,tail_fixed,0.00012207031250801616,8192,development,0,0.034586474350440294,0,20260921,0,0,173,0.6392961144447327,0.6392961144447327,21012030,explore_01,0.27371854288216546,32768,0.14381311757288034,2.7242536588821116,completed,512,129,0,0.5503355228424174,0.15008111066190472,0.0344832409295453,0.6752548338294198,0.15914891227557576,0.6752920104712185,0.15892539605713069
4,22,202,1.0,2129920,learned,0,0.07555350312961867,explore,102.05118526968297,0.015938997701222153,surrogate_only,0.09321764873107444,8192,development,0,0.0016518885359735006,2129920,20260921,0,0,79,0.7842555865645409,0.7842555865645409,21012030,explore_02,0.013064654723946766,32768,0.017639234125096794,0.04583592086291805,completed,512,65,0,0.07897369646685001,0.01708020900838193,0.0018614996787686081,0.19557781810945485,0.01995432180990515,0.1968513403709719,0.018988584173494624
4,23,202,1.0,270565376,learned,4194304,0.06162472260782988,explore,108.00019591700622,0.013107021431070976,surrogate_full,0.029682371621149114,8192,development,0,0.01162365226345251,2129920,20260921,0,0,82,1.64170291274786,1.64170291274786,21012030,explore_03,0.09018051800917284,32768,0.014885621505609733,0.09379243958213657,completed,512,65,0,0.060750271993246494,0.013252901836728802,0.011520418842557516,0.1708658921512456,0.015662790408686605,0.16937475405192526,0.015801585474493045
4,24,202,1.0,44693729,learned,639392,0.06736983478445904,explore,106.58914152815692,0.01419547794668609,certified,0.10803884518021188,8192,development,1642721,0.0024766549225048616,2129920,20260921,3554912,0,81,1.496999278664589,1.496999278664589,21012030,explore_04,0.017959943804055502,32768,0.015071901264673112,0.048598654372582,completed,512,65,0,0.06842342853195288,0.014341358352343916,0.002373421501609868,0.1623227280469613,0.016990321174107682,0.16390677160840833,0.01621271965649533
4,25,202,4.0,34732756,learned,481375,0.06212740101577814,explore,98.29788264700306,0.012019920670528629,certified,0.022940948333976835,8192,development,1794836,0.003439454454133958,2129920,20260921,3712929,0,77,1.386143509298563,1.386143509298563,21012030,explore_05,0.025523179241124197,32768,0.014087763272745482,0.07855117831264176,completed,512,65,0,0.07009036755852703,0.014655862584461854,0.0033362210332389644,0.1535875076738715,0.01790106270357289,0.1552872945766277,0.01641977770945587
4,26,202,1.0,4227072,learned,0,0.06037907520237633,explore,107.3180819202661,0.011436245421552272,surrogate_only,0.07244433391919824,8192,development,0,0.0031322488322922558,4227072,20260921,0,0,83,0.884696688503027,0.884696688503027,21012030,explore_06,0.023500382873878296,32768,0.01335218749369554,0.039915567541492496,completed,512,129,0,0.06402931788033396,0.012576060738274338,0.003029015411397262,0.19293529419420863,0.015724781698568523,0.19451575187103354,0.014531648273923996
4,27,202,1.0,272662528,learned,4194304,0.06674526189952718,explore,103.37544938887766,0.013270403812998953,surrogate_full,0.09810773011808872,8192,development,0,0.009246601286715209,4227072,20260921,0,0,79,1.6392896436154842,1.6392896436154842,21012030,explore_07,0.07112373953465459,32768,0.01505984345499579,0.04982337060831234,completed,512,129,0,0.06718251749372925,0.013522739454791604,0.009143367865820215,0.18626732751468258,0.01660530822006459,0.18814633504197076,0.015992633528008324
