batch,cell_id,covariance_error,coverage90,coverage95,dataset_seed,dimension,groups,line,log_normalizer,mean_error,method,particles,phase,proposal_scale,regime,seconds,seconds_including_preparation,seed,setting_id,sliced_w1_32,stages,state_mse,status,steps,w1_mean,width90,width95
8,271,0.009980562808374978,0.875,0.875,1205,8,12,sensor,0.5297801961973141,0.013750688221074508,tail_anchored,16384,confirmation,,ambiguous,2.8595026209950447,2.8595026209950447,5102005,tail_anchored_n16384_k2048_m8,0.014769041347055846,,0.5447648721391262,completed,2048,0.01461095608013019,2.52742494246875,3.0914895559702464
4,272,0.012249993225496032,0.875,0.875,1205,8,12,sensor,0.5431676259410834,0.014857207302001183,tail_fixed,16384,confirmation,,ambiguous,2.1317052356898785,2.1317052356898785,5102005,tail_fixed,0.015473065913878236,,0.5485278177111225,completed,2048,0.015441975140434282,2.533616460666954,3.1192049920930702
4,273,0.009817509739787258,0.875,0.875,1205,8,12,sensor,0.5428777198800674,0.014106918508280993,unbiased,16384,confirmation,,ambiguous,1.6912390887737274,1.6912390887737274,5102005,unbiased,0.015177852846316122,,0.5445213006021979,completed,2048,0.014905726289985897,2.525116327339961,3.082051145233831
,274,0.0067769773465522,0.875,0.875,1205,8,12,sensor,-20.60181867913141,0.005510995673965501,annealed_smc,16384,confirmation,0.15,ambiguous,0.10166005417704582,0.10166005417704582,5102005,smc_k64_scale0.15,0.00866982434087183,64,0.5411466859991411,completed,,0.00820238880913713,2.541625088437396,3.101262450706873
,275,0.005002338338786191,0.875,0.875,1205,8,12,sensor,,0.005151988582040772,exact,16384,confirmation,,ambiguous,0.006752476096153259,0.006752476096153259,5102005,exact,0.007925432633915045,,0.5397325374263854,completed,,0.008665369885554275,2.5199508355870255,3.0875292167020376
4,276,0.009773895367302294,1.0,1.0,1206,8,12,sensor,1.1503754767565137,0.009065992451830603,full,16384,confirmation,,ambiguous,1.5986758470535278,1.5986758470535278,5102006,full_n16384_k2048_m4,0.009714118346467737,,0.34911176085139317,completed,2048,0.011134295270921864,2.6287545644576626,3.2339979342410556
8,277,0.007523267005337447,1.0,1.0,1206,8,12,sensor,1.1576595559072667,0.0068941960890074455,tail_anchored,16384,confirmation,,ambiguous,2.9635172225534916,2.9635172225534916,5102006,tail_anchored_n16384_k2048_m8,0.008582847435126545,,0.35156573059608276,completed,2048,0.009241789448918382,2.6551119437532202,3.2484470356892925
4,278,0.01762898726233153,1.0,1.0,1206,8,12,sensor,1.182000240389538,0.012242829756585909,tail_fixed,16384,confirmation,,ambiguous,2.1325065568089485,2.1325065568089485,5102006,tail_fixed,0.015883798452469088,,0.3537480999806507,completed,2048,0.01471143283566998,2.705878332860425,3.3021912544753693
4,279,0.008060211203810811,1.0,1.0,1206,8,12,sensor,1.159017635529647,0.006828255997563039,unbiased,16384,confirmation,,ambiguous,1.6247652731835842,1.6247652731835842,5102006,unbiased,0.009163830323521055,,0.3532826765097294,completed,2048,0.010287581027554442,2.6622967026342303,3.262681405917284
,280,0.006927424958790197,1.0,1.0,1206,8,12,sensor,-20.151233739899393,0.006021254022853566,annealed_smc,16384,confirmation,0.15,ambiguous,0.10160106420516968,0.10160106420516968,5102006,smc_k64_scale0.15,0.008848307336394917,64,0.34898531983974557,completed,,0.009974476279970699,2.643725281521636,3.2475088927295994
,281,0.0067261458051946586,1.0,1.0,1206,8,12,sensor,,0.006551956774206434,exact,16384,confirmation,,ambiguous,0.006598718464374542,0.006598718464374542,5102006,exact,0.008450642114240346,,0.3534688892783458,completed,,0.008631639163636115,2.631257369888755,3.225755126325703
4,282,0.008673064374213656,0.875,1.0,1207,8,12,sensor,-0.588216658504261,0.013361147163786937,full,16384,confirmation,,ambiguous,1.6472463011741638,1.6472463011741638,5102007,full_n16384_k2048_m4,0.014008138945902224,,0.540880891100401,completed,2048,0.014019082118691507,3.040971436340222,3.5582755968356103
8,283,0.009250158428821433,0.875,1.0,1207,8,12,sensor,-0.5811795256858518,0.013655084764362013,tail_anchored,16384,confirmation,,ambiguous,2.8562963232398033,2.8562963232398033,5102007,tail_anchored_n16384_k2048_m8,0.0143157735103784,,0.5406918940603105,completed,2048,0.014492581213019095,3.0419797005861273,3.5565678096049305
4,284,0.009111219787612805,0.875,1.0,1207,8,12,sensor,-0.5688788392596829,0.01190853443762323,tail_fixed,16384,confirmation,,ambiguous,2.2448278702795506,2.2448278702795506,5102007,tail_fixed,0.012933903589004463,,0.5386501703561416,completed,2048,0.013365387171869497,3.0406039682936936,3.5627538431858707
4,285,0.009315523513567653,0.875,1.0,1207,8,12,sensor,-0.5760446604736016,0.012017250148342757,unbiased,16384,confirmation,,ambiguous,1.6306179091334343,1.6306179091334343,5102007,unbiased,0.013253496231022639,,0.5389677611297267,completed,2048,0.013505182354328755,3.0446135610972607,3.560128605544612
,286,0.006222419584933355,0.875,1.0,1207,8,12,sensor,-21.63017334745625,0.004844407272225183,annealed_smc,16384,confirmation,0.15,ambiguous,0.103132214397192,0.103132214397192,5102007,smc_k64_scale0.15,0.009062483271429653,64,0.5290771045573116,completed,,0.008110144510333421,3.047962678912361,3.5742968348330186
,287,0.007642556227690845,0.875,1.0,1207,8,12,sensor,,0.007947469832009087,exact,16384,confirmation,,ambiguous,0.006517879664897919,0.006517879664897919,5102007,exact,0.010273790830758519,,0.5299349674962942,completed,,0.010503538399298774,3.035696505158652,3.5623761677287074
4,288,0.007715616138735954,1.0,1.0,1208,8,12,sensor,-0.002545779273704696,0.005938962175205934,full,16384,confirmation,,ambiguous,1.5929236859083176,1.5929236859083176,5102008,full_n16384_k2048_m4,0.011015653159494095,,0.24936792266088845,completed,2048,0.011640038966751708,3.2079828693049808,3.8111123720594833
8,289,0.007824811612495717,1.0,1.0,1208,8,12,sensor,0.004663488331805965,0.006184270605148705,tail_anchored,16384,confirmation,,ambiguous,2.8706851564347744,2.8706851564347744,5102008,tail_anchored_n16384_k2048_m8,0.01103047850140815,,0.2499577052415598,completed,2048,0.01184923088833319,3.208847404516079,3.811969558534925
4,290,0.018003492393700648,1.0,1.0,1208,8,12,sensor,0.04008771788790089,0.015779042639892805,tail_fixed,16384,confirmation,,ambiguous,2.1818614937365055,2.1818614937365055,5102008,tail_fixed,0.01554664699947047,,0.25983034528888904,completed,2048,0.0184680598397929,3.248086336249706,3.833523800664212
4,291,0.00821127171295346,1.0,1.0,1208,8,12,sensor,0.011860914336714323,0.005594833946261224,unbiased,16384,confirmation,,ambiguous,1.7234522700309753,1.7234522700309753,5102008,unbiased,0.01117954016935108,,0.24945150067427502,completed,2048,0.011685877222835912,3.2127738540110085,3.803990146516309
,292,0.00933897091771268,1.0,1.0,1208,8,12,sensor,-23.335491864453125,0.00643448010029314,annealed_smc,16384,confirmation,0.15,ambiguous,0.10743933171033859,0.10743933171033859,5102008,smc_k64_scale0.15,0.010681289411447959,64,0.2469276845714361,completed,,0.010726046703959866,3.193147609411626,3.7836134962877903
,293,0.008743244729031752,1.0,1.0,1208,8,12,sensor,,0.007252305481297302,exact,16384,confirmation,,ambiguous,0.006628986448049545,0.006628986448049545,5102008,exact,0.009558883558082237,,0.24863594286019883,completed,,0.010928200846880546,3.185695760039012,3.7974775623546133
4,294,0.007780183101028254,0.875,1.0,1209,8,12,sensor,-0.4247939730600221,0.004429871222743005,full,16384,confirmation,,ambiguous,1.5897212699055672,1.5897212699055672,5102009,full_n16384_k2048_m4,0.009890984753666815,,0.5141054493733818,completed,2048,0.009645753550227088,2.8710385582063944,3.402745206939213
8,295,0.007819105880614446,0.875,1.0,1209,8,12,sensor,-0.4209280589766209,0.003891506129236546,tail_anchored,16384,confirmation,,ambiguous,2.8472938016057014,2.8472938016057014,5102009,tail_anchored_n16384_k2048_m8,0.009809820667876943,,0.51364359226471,completed,2048,0.009710484534248985,2.8698392310196708,3.40215025582846
4,296,0.008642558437431336,0.875,1.0,1209,8,12,sensor,-0.4070624307936912,0.004619853608873807,tail_fixed,16384,confirmation,,ambiguous,2.1344418190419674,2.1344418190419674,5102009,tail_fixed,0.011019663009920182,,0.5124778191774592,completed,2048,0.010642296748559366,2.8752257888327355,3.4168036611962376
4,297,0.007475918625157292,0.875,1.0,1209,8,12,sensor,-0.4169320949375237,0.005084992427566185,unbiased,16384,confirmation,,ambiguous,1.6890452653169632,1.6890452653169632,5102009,unbiased,0.01011339945407047,,0.514265110882806,completed,2048,0.01006316090025601,2.8734181026233188,3.4056943002428977
,298,0.0073073649053201845,0.875,1.0,1209,8,12,sensor,-20.628050753660023,0.0068974001800223145,annealed_smc,16384,confirmation,0.15,ambiguous,0.1018756665289402,0.1018756665289402,5102009,smc_k64_scale0.15,0.009182149813438234,64,0.5133903066336563,completed,,0.008205111591579363,2.8666575437196484,3.40492488825567
,299,0.00657755434449367,0.875,1.0,1209,8,12,sensor,,0.00414763028319062,exact,16384,confirmation,,ambiguous,0.006735663861036301,0.006735663861036301,5102009,exact,0.008370077208751412,,0.5129542666138813,completed,,0.008147927561162845,2.8689003939401774,3.405342029779649
4,300,0.010944207746444803,0.875,1.0,1210,8,12,sensor,2.0905907498417236,0.01341471297041998,full,16384,confirmation,,ambiguous,1.5979063622653484,1.5979063622653484,5102010,full_n16384_k2048_m4,0.014229313383464753,,0.49059436360712194,completed,2048,0.013279195851326132,2.4008567362366224,3.02093756788152
8,301,0.00781167713661191,0.875,1.0,1210,8,12,sensor,2.23072894135965,0.01007608396476776,tail_anchored,16384,confirmation,,ambiguous,2.8475702814757824,2.8475702814757824,5102010,tail_anchored_n16384_k2048_m8,0.012563468589922784,,0.48525647445075504,completed,2048,0.014080157581331066,2.413035875307072,3.022834074724237
4,302,0.014218019889692967,0.875,1.0,1210,8,12,sensor,2.5451014984290365,0.024447257558911056,tail_fixed,16384,confirmation,,ambiguous,2.223285496234894,2.223285496234894,5102010,tail_fixed,0.024505052243240143,,0.485292763063691,completed,2048,0.025010051848865303,2.35927362496348,2.9282961295009597
4,303,0.009942458004467506,0.875,1.0,1210,8,12,sensor,2.133213457534933,0.008577226453001982,unbiased,16384,confirmation,,ambiguous,1.632087279111147,1.632087279111147,5102010,unbiased,0.012939603903533492,,0.47213588484509067,completed,2048,0.012641549511466914,2.3748304991579197,2.959099089756388
,304,0.006578688955036432,0.875,1.0,1210,8,12,sensor,-24.74620477091664,0.007614338400710366,annealed_smc,16384,confirmation,0.15,ambiguous,0.10158584266901016,0.10158584266901016,5102010,smc_k64_scale0.15,0.01042851560714822,64,0.48211213292101723,completed,,0.01087172503741724,2.401171600690501,3.0183331590716325
,305,0.007067799902341284,1.0,1.0,1210,8,12,sensor,,0.008179906001172152,exact,16384,confirmation,,ambiguous,0.0063029080629348755,0.0063029080629348755,5102010,exact,0.011052136026481287,,0.4737802815454071,completed,,0.012122726579837446,2.4039538494449855,3.025517355495757
4,306,0.012018401795072842,1.0,1.0,1211,8,12,sensor,0.1555544919592906,0.008406224186831625,full,16384,confirmation,,ambiguous,1.594288233667612,1.594288233667612,5102011,full_n16384_k2048_m4,0.012091588969205477,,0.4241036835166443,completed,2048,0.013004673755802776,2.9463474001229173,3.509876890916918
8,307,0.012500101370808986,1.0,1.0,1211,8,12,sensor,0.15792881330293795,0.008012861464541034,tail_anchored,16384,confirmation,,ambiguous,2.862737726420164,2.862737726420164,5102011,tail_anchored_n16384_k2048_m8,0.011995260808414437,,0.4237459858796233,completed,2048,0.013041279423392185,2.946960562122206,3.512110184507728
4,308,0.014261477854874763,1.0,1.0,1211,8,12,sensor,0.17145616609972958,0.009421993568858608,tail_fixed,16384,confirmation,,ambiguous,2.135024268180132,2.135024268180132,5102011,tail_fixed,0.013350528688626222,,0.4235320962177734,completed,2048,0.0144593099919547,2.9521978364142396,3.5269705477358113
4,309,0.012104959308885947,1.0,1.0,1211,8,12,sensor,0.1666892787743457,0.008365824824641991,unbiased,16384,confirmation,,ambiguous,1.6323117911815643,1.6323117911815643,5102011,unbiased,0.01206046502187395,,0.4249979017178273,completed,2048,0.012861143563406393,2.943653476526014,3.51008715597039
,310,0.009141451802689948,1.0,1.0,1211,8,12,sensor,-21.550116386364934,0.009106931939129165,annealed_smc,16384,confirmation,0.15,ambiguous,0.10152097046375275,0.10152097046375275,5102011,smc_k64_scale0.15,0.011305152731819984,64,0.41831169895840264,completed,,0.012377534257254467,2.918625813369238,3.4755661106779234
,311,0.008828329172192381,1.0,1.0,1211,8,12,sensor,,0.007318784856767998,exact,16384,confirmation,,ambiguous,0.006465613842010498,0.006465613842010498,5102011,exact,0.009344474613312774,,0.4259781672899444,completed,,0.009557279619543523,2.9145847097528375,3.4742710020859904
4,312,0.010946914695868512,1.0,1.0,1212,8,12,sensor,2.4914425768649,0.012774248943956115,full,16384,confirmation,,ambiguous,1.5952035076916218,1.5952035076916218,5102012,full_n16384_k2048_m4,0.0129197501694655,,0.40385542430133586,completed,2048,0.014242757937894174,2.467409750661595,2.978261219914436
8,313,0.009768890256072726,1.0,1.0,1212,8,12,sensor,2.4974860185779724,0.013108331665794424,tail_anchored,16384,confirmation,,ambiguous,2.9488893188536167,2.9488893188536167,5102012,tail_anchored_n16384_k2048_m8,0.013548843924364277,,0.40227648633539737,completed,2048,0.014274886950844723,2.476310323488136,2.9856336208378265
4,314,0.014083613223127314,1.0,1.0,1212,8,12,sensor,2.5215896149773265,0.017004031339360733,tail_fixed,16384,confirmation,,ambiguous,2.1335288137197495,2.1335288137197495,5102012,tail_fixed,0.015995027231849715,,0.39834567860493464,completed,2048,0.01674279253613934,2.4756168032061305,2.9920755704084505
4,315,0.01054567202861845,1.0,1.0,1212,8,12,sensor,2.520717949884962,0.015660257281681935,unbiased,16384,confirmation,,ambiguous,1.6332349702715874,1.6332349702715874,5102012,unbiased,0.015285360926692134,,0.3988384792695398,completed,2048,0.015140178743664402,2.4712986450458594,2.975728232666152
,316,0.006294655094625155,1.0,1.0,1212,8,12,sensor,-24.120493902757268,0.007696027089986471,annealed_smc,16384,confirmation,0.15,ambiguous,0.10155967250466347,0.10155967250466347,5102012,smc_k64_scale0.15,0.009877802184822086,64,0.40760683363387207,completed,,0.010970426941831368,2.4253751898781726,2.908812871337915
,317,0.005463229244023863,1.0,1.0,1212,8,12,sensor,,0.005175362973926051,exact,16384,confirmation,,ambiguous,0.0062259770929813385,0.0062259770929813385,5102012,exact,0.009334189165677529,,0.4060748828434565,completed,,0.008986171058362302,2.448669435759811,2.9437940436889867
4,318,0.007401860265963128,0.75,0.75,1213,8,12,sensor,0.20528316165763272,0.009411773576804804,full,16384,confirmation,,ambiguous,1.65123638138175,1.65123638138175,5102013,full_n16384_k2048_m4,0.010350116991379688,,0.9410240639979596,completed,2048,0.011006403722453907,2.85824790061237,3.4161284853343146
8,319,0.008031246976049702,0.75,0.75,1213,8,12,sensor,0.20685114213211087,0.009356410297899246,tail_anchored,16384,confirmation,,ambiguous,2.862282983958721,2.862282983958721,5102013,tail_anchored_n16384_k2048_m8,0.010309121200711133,,0.9410994463081149,completed,2048,0.010937928720535929,2.8603121001605034,3.4166754520149456
4,320,0.009681587981553339,0.75,0.75,1213,8,12,sensor,0.2146254019534828,0.009533026016566696,tail_fixed,16384,confirmation,,ambiguous,2.1309959031641483,2.1309959031641483,5102013,tail_fixed,0.010696384722222691,,0.9407789213803348,completed,2048,0.010963375931731977,2.868663994658611,3.426040975404612
4,321,0.007431337003060947,0.75,0.75,1213,8,12,sensor,0.21161746431013118,0.00909019274028821,unbiased,16384,confirmation,,ambiguous,1.632173791527748,1.632173791527748,5102013,unbiased,0.010145368762116918,,0.9402132019274672,completed,2048,0.011038025913647494,2.859186659785273,3.421273709405925
,322,0.0063225880370095565,0.75,0.75,1213,8,12,sensor,-19.80728910467854,0.007044803049621276,annealed_smc,16384,confirmation,0.15,ambiguous,0.10195017606019974,0.10195017606019974,5102013,smc_k64_scale0.15,0.012881921014503207,64,0.9288370745977025,completed,,0.010508979107245959,2.8428177906182963,3.397129007654044
,323,0.0061728583939163134,0.75,0.75,1213,8,12,sensor,,0.00821401446285597,exact,16384,confirmation,,ambiguous,0.006738491356372833,0.006738491356372833,5102013,exact,0.009727223696068803,,0.9315210736271652,completed,,0.008864231547939439,2.8479554476604854,3.4011260071399905
4,324,0.008280490912972331,1.0,1.0,1214,8,12,sensor,0.7246580195586843,0.008737439747791146,full,16384,confirmation,,ambiguous,1.59781613945961,1.59781613945961,5102014,full_n16384_k2048_m4,0.010635091722528328,,0.38126498047545243,completed,2048,0.010863142162795075,2.4214857564805383,2.890223678436533
8,325,0.00823727182744612,1.0,1.0,1214,8,12,sensor,0.725255914428713,0.008763786159118492,tail_anchored,16384,confirmation,,ambiguous,2.8407277427613735,2.8407277427613735,5102014,tail_anchored_n16384_k2048_m8,0.01066648245526772,,0.38105075980893804,completed,2048,0.010954142983363049,2.423553598253928,2.8905510803239043
4,326,0.008255220994535477,1.0,1.0,1214,8,12,sensor,0.7259897202728984,0.008717294558500826,tail_fixed,16384,confirmation,,ambiguous,2.1356473192572594,2.1356473192572594,5102014,tail_fixed,0.010645693349146274,,0.3810005429872203,completed,2048,0.010919408068987209,2.4213210049834517,2.891353240594113
4,327,0.008186289376620151,1.0,1.0,1214,8,12,sensor,0.7300056132490447,0.00974708468971199,unbiased,16384,confirmation,,ambiguous,1.6334438621997833,1.6334438621997833,5102014,unbiased,0.011232592677672919,,0.3812865778502704,completed,2048,0.011208004934918796,2.42225087811443,2.8907194749031424
,328,0.004279136321152015,1.0,1.0,1214,8,12,sensor,-15.427742624320791,0.009430951101266604,annealed_smc,16384,confirmation,0.15,ambiguous,0.10447413846850395,0.10447413846850395,5102014,smc_k64_scale0.15,0.011550363024967817,64,0.3727350029243436,completed,,0.01140867492231888,2.4165830631376695,2.891624318999895
,329,0.00375140052764864,1.0,1.0,1214,8,12,sensor,,0.004882738654157549,exact,16384,confirmation,,ambiguous,0.006814796477556229,0.006814796477556229,5102014,exact,0.007804327805274453,,0.37703368066107124,completed,,0.00776436304970064,2.4180305832148408,2.8827126258809903
4,330,0.00901129659720925,0.875,0.875,1215,8,12,sensor,-0.8792718344993604,0.01279124562320395,full,16384,confirmation,,ambiguous,1.598506085574627,1.598506085574627,5102015,full_n16384_k2048_m4,0.014691293917852611,,0.9253199159287608,completed,2048,0.014016370376919118,2.9171267065404445,3.4378445520870033
8,331,0.00935516465455807,0.875,0.875,1215,8,12,sensor,-0.8759990974594007,0.013764048228467371,tail_anchored,16384,confirmation,,ambiguous,2.8539162948727608,2.8539162948727608,5102015,tail_anchored_n16384_k2048_m8,0.015417970371203647,,0.9261719716590917,completed,2048,0.014664849489853589,2.923310411180018,3.446512265632334
4,332,0.008939234467753406,0.875,0.875,1215,8,12,sensor,-0.8646956794737317,0.011724389109110417,tail_fixed,16384,confirmation,,ambiguous,2.2176026850938797,2.2176026850938797,5102015,tail_fixed,0.014045864045883392,,0.924407582549326,completed,2048,0.013556996013793149,2.9223116188188034,3.4488514689396226
4,333,0.009582764238570636,0.875,0.875,1215,8,12,sensor,-0.8649160679263304,0.014514778369279226,unbiased,16384,confirmation,,ambiguous,1.6287547014653683,1.6287547014653683,5102015,unbiased,0.01643051711369636,,0.9264642112562345,completed,2048,0.014865431203676106,2.924247205555531,3.4455592715209753
,334,0.00982528137052865,0.875,0.875,1215,8,12,sensor,-20.98647623972522,0.006766143197889916,annealed_smc,16384,confirmation,0.15,ambiguous,0.10592817142605782,0.10592817142605782,5102015,smc_k64_scale0.15,0.01052163808470848,64,0.9212431614179344,completed,,0.009791648535285287,2.9249064599512113,3.4462913927077468
,335,0.0072224834870790715,0.875,0.875,1215,8,12,sensor,,0.005888626589318947,exact,16384,confirmation,,ambiguous,0.006675712764263153,0.006675712764263153,5102015,exact,0.010015324727984755,,0.9181642773931104,completed,,0.00926887705860588,2.9070294258290783,3.4214044437525164
4,336,0.005788021228373217,1.0,1.0,1216,8,12,sensor,0.17013002197360017,0.0045875913728998805,full,16384,confirmation,,ambiguous,1.6018239594995975,1.6018239594995975,5102016,full_n16384_k2048_m4,0.008973541294255136,,0.4194445204576363,completed,2048,0.01009551181701743,2.6911606115523634,3.1954912262247976
8,337,0.005857447211526825,1.0,1.0,1216,8,12,sensor,0.16998744169137936,0.004623489120556623,tail_anchored,16384,confirmation,,ambiguous,2.862720400094986,2.862720400094986,5102016,tail_anchored_n16384_k2048_m8,0.009000373980078743,,0.4195857477441069,completed,2048,0.010134664945061364,2.690737606576036,3.195457727219744
4,338,0.005929110337090511,1.0,1.0,1216,8,12,sensor,0.1742478459700454,0.00398243035057113,tail_fixed,16384,confirmation,,ambiguous,2.13740361854434,2.13740361854434,5102016,tail_fixed,0.008831426297134272,,0.4201717737754383,completed,2048,0.00963934827885091,2.6921814849735175,3.20113520685321
4,339,0.005850856232339975,1.0,1.0,1216,8,12,sensor,0.17544551946511167,0.004923944752535561,unbiased,16384,confirmation,,ambiguous,1.6307665444910526,1.6307665444910526,5102016,unbiased,0.00907396835712664,,0.41965953416408186,completed,2048,0.010218225230521441,2.6907803132425068,3.192366478022895
,340,0.006584862893880612,1.0,1.0,1216,8,12,sensor,-17.9205733079882,0.007547038239523906,annealed_smc,16384,confirmation,0.15,ambiguous,0.10197308659553528,0.10197308659553528,5102016,smc_k64_scale0.15,0.009242076193494188,64,0.4172303885222385,completed,,0.009717419644394092,2.681139499759061,3.180300984635275
,341,0.004928109687774779,1.0,1.0,1216,8,12,sensor,,0.005214835581844116,exact,16384,confirmation,,ambiguous,0.00676678866147995,0.00676678866147995,5102016,exact,0.007976925395744223,,0.4228158147674018,completed,,0.007768656367239375,2.684552217314029,3.187564412609561
4,342,0.010278845520112094,1.0,1.0,1217,8,12,sensor,-0.33837174747238485,0.011510976417952042,full,16384,confirmation,,ambiguous,1.6205286011099815,1.6205286011099815,5102017,full_n16384_k2048_m4,0.013233481816050472,,0.5935887542606115,completed,2048,0.014031128916853708,3.1420153173450167,3.70416670652299
8,343,0.009737162058007934,1.0,1.0,1217,8,12,sensor,-0.33637012956101753,0.011948740907997826,tail_anchored,16384,confirmation,,ambiguous,2.944025292992592,2.944025292992592,5102017,tail_anchored_n16384_k2048_m8,0.013640008207181302,,0.5938867319765354,completed,2048,0.013845171075928041,3.136244213310851,3.7071908283735406
4,344,0.009564310478253867,1.0,1.0,1217,8,12,sensor,-0.3233467414797824,0.011254039305981258,tail_fixed,16384,confirmation,,ambiguous,2.1265838742256165,2.1265838742256165,5102017,tail_fixed,0.013097267428799879,,0.5946294188232821,completed,2048,0.013619061443235294,3.1367964199314815,3.711396708251203
4,345,0.010274666326066481,1.0,1.0,1217,8,12,sensor,-0.3305956365067235,0.011460662917977977,unbiased,16384,confirmation,,ambiguous,1.6260668709874153,1.6260668709874153,5102017,unbiased,0.013265318639845612,,0.5933047068527051,completed,2048,0.014208532536440319,3.1358450443503845,3.708964972211963
,346,0.008224857450056926,0.875,1.0,1217,8,12,sensor,-21.24147843873053,0.012984075035615241,annealed_smc,16384,confirmation,0.15,ambiguous,0.10202820226550102,0.10202820226550102,5102017,smc_k64_scale0.15,0.015900547500197672,64,0.5818009657016594,completed,,0.01559834426668516,3.127830871464665,3.690177084865539
,347,0.00796359125240826,1.0,1.0,1217,8,12,sensor,,0.006517360088027012,exact,16384,confirmation,,ambiguous,0.006958466023206711,0.006958466023206711,5102017,exact,0.0098241696683824,,0.5893181536797232,completed,,0.010565699770654201,3.1350721902560057,3.698472975810354
4,348,0.009061060734958097,0.875,1.0,1218,8,12,sensor,-0.021309814754974177,0.011989823654982064,full,16384,confirmation,,ambiguous,1.597648561000824,1.597648561000824,5102018,full_n16384_k2048_m4,0.013279471830945591,,0.4042806098018156,completed,2048,0.01402780921693529,2.677120968997712,3.1986655196998477
8,349,0.008255921808150418,0.875,1.0,1218,8,12,sensor,-0.01763319187125756,0.009195839287948595,tail_anchored,16384,confirmation,,ambiguous,2.9064669460058212,2.9064669460058212,5102018,tail_anchored_n16384_k2048_m8,0.012077281771901927,,0.4068897961068638,completed,2048,0.012213729376203145,2.659795007689556,3.180857724126437
4,350,0.008664993295810068,0.875,1.0,1218,8,12,sensor,-0.008081607088727516,0.012382233356635667,tail_fixed,16384,confirmation,,ambiguous,2.199262175709009,2.199262175709009,5102018,tail_fixed,0.013536808173714217,,0.4055431633875538,completed,2048,0.014980868050267507,2.6732131116251496,3.1919434405159546
4,351,0.00940410336302062,0.875,1.0,1218,8,12,sensor,-0.004308832222895909,0.009894825430815702,unbiased,16384,confirmation,,ambiguous,1.629764799028635,1.629764799028635,5102018,unbiased,0.01287410504240287,,0.4067804809543034,completed,2048,0.011875814837174828,2.668025142562592,3.1971560909515495
,352,0.004428742251618245,0.875,1.0,1218,8,12,sensor,-21.02436605447611,0.010463620188993869,annealed_smc,16384,confirmation,0.15,ambiguous,0.10182787477970123,0.10182787477970123,5102018,smc_k64_scale0.15,0.01162708654339311,64,0.4143865650521848,completed,,0.012549724345566088,2.669927887952821,3.199516228891823
,353,0.005470773362336305,0.875,1.0,1218,8,12,sensor,,0.0034430822166866735,exact,16384,confirmation,,ambiguous,0.006671831011772156,0.006671831011772156,5102018,exact,0.007726925106476031,,0.4117259700251598,completed,,0.007162775033122804,2.6713293055538805,3.2016732033883324
4,354,0.00802716786516552,0.875,0.875,1219,8,12,sensor,-0.3959996160230359,0.008040958252409037,full,16384,confirmation,,ambiguous,1.5953761041164398,1.5953761041164398,5102019,full_n16384_k2048_m4,0.012016017161744583,,0.7434042452047035,completed,2048,0.011691976090296066,2.8918604828091237,3.4213295431842212
8,355,0.007571330783244038,0.875,0.875,1219,8,12,sensor,-0.39183718236799603,0.008340156850303086,tail_anchored,16384,confirmation,,ambiguous,2.8464899584650993,2.8464899584650993,5102019,tail_anchored_n16384_k2048_m8,0.011966929773711912,,0.7430132973485297,completed,2048,0.01172733431595617,2.8928975488907915,3.42277191888443
4,356,0.008360440891316614,0.875,0.875,1219,8,12,sensor,-0.37975242621669736,0.007857977999495265,tail_fixed,16384,confirmation,,ambiguous,2.1298571452498436,2.1298571452498436,5102019,tail_fixed,0.01209168324829209,,0.7435254083179219,completed,2048,0.012173832467215498,2.8976459177765217,3.426413469104036
4,357,0.008311244818788978,0.875,0.875,1219,8,12,sensor,-0.38906454201799345,0.008290857523523014,unbiased,16384,confirmation,,ambiguous,1.6332965642213821,1.6332965642213821,5102019,unbiased,0.012340863849981685,,0.7428969025540303,completed,2048,0.012005874086053981,2.901897708640187,3.4275215689976193
,358,0.005559800201817092,0.875,0.875,1219,8,12,sensor,-20.555934858977654,0.010811170717505241,annealed_smc,16384,confirmation,0.15,ambiguous,0.10304820537567139,0.10304820537567139,5102019,smc_k64_scale0.15,0.012883667168570288,64,0.746603319770606,completed,,0.012181139617981881,2.8723925181239602,3.415047845080982
,359,0.007578517378343759,0.875,0.875,1219,8,12,sensor,,0.007945740204768442,exact,16384,confirmation,,ambiguous,0.006658528000116348,0.006658528000116348,5102019,exact,0.010256677563495095,,0.7388788695567768,completed,,0.010258758003782995,2.8759629463527907,3.41331669376579
4,360,0.005866057587823432,1.0,1.0,1200,8,12,sensor,1.3822533000918593,0.006438729422766754,full,16384,confirmation,,regular,1.6050237081944942,1.6050237081944942,5102000,full_n16384_k2048_m4,0.009421072003009814,,0.17576335697924086,completed,2048,0.0088506955646744,1.7178694243876786,2.1049110427055124
8,361,0.009000356001520639,1.0,1.0,1200,8,12,sensor,1.4231859724121483,0.010004379299606363,tail_anchored,16384,confirmation,,regular,2.9816240407526493,2.9816240407526493,5102000,tail_anchored_n16384_k2048_m8,0.010617956166044195,,0.17879582747265615,completed,2048,0.010928592968273997,1.7556747979446548,2.253475311748205
