batch,cell_id,cell_wall_seconds,checkpoint_sha256,commit,condition,control_delta,critical_batch,dataset_seed,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,finite_normalizer,groups,initialization,ks_mean,learning_w1,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,resampling_count,sampling,score_evaluations,seconds,seed,status,steps,suite,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
4,447,2.2741594091057777,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,59,,cuda,1.0,8,0.5,mixture,0.8270546172977332,True,64,standard normal at finite u_max,0.6510322621478275,,1.563791980162052,tail,0.00027183090506084406,8192,76209664,0.6461398347033217,405,without_replacement,67108864,1.709126465022564,26,completed,2048,boundary,,,,,,,20.0,0.9905318350621023,1.574165461921871
4,448,4.649388641119003,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,59,,cuda,1.0,8,0.5,mixture,0.7723961378399219,True,64,standard normal at finite u_max,0.2200468863750088,,0.49205950531363163,full,0.42402977977115636,8192,371658240,0.19779491633496332,33,with_replacement,1073741824,4.079504549503326,27,completed,2048,boundary,,,,,,,20.0,0.2271636946116389,0.4932057386714156
58,449,8.122441850602627,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,59,,cuda,1.0,8,0.5,mixture,0.6910573119239998,False,64,standard normal at finite u_max,0.28885488415039323,,0.680031664162476,unbiased,0.42409839716366693,8192,566287872,0.2743709300093594,35,without_replacement,973078528,6.3425730764865875,27,completed,2048,boundary,,,,,,,20.0,0.5048387843922506,0.6828013519829791
59,450,8.247123129665852,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,59,,cuda,1.0,8,0.5,mixture,0.9971598136247212,True,64,standard normal at finite u_max,0.30910510671354846,,0.6446334273633528,unbiased,0.4125917162262278,8192,578936320,0.2570705108683168,38,without_replacement,989855744,6.409524545073509,27,completed,2048,boundary,,,,,,,20.0,0.5849902209044558,0.6508417736548257
4,451,2.2969377823174,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,59,,cuda,1.0,8,0.5,mixture,0.7883551844501088,True,64,standard normal at finite u_max,0.6482217085759437,,1.569936975572385,tail,0.00029642749026229055,8192,76209664,0.6461398347033217,403,without_replacement,67108864,1.7301338352262974,27,completed,2048,boundary,,,,,,,20.0,0.9896865198138702,1.5772785247078454
4,452,4.653947703540325,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,59,,cuda,1.0,8,0.5,mixture,0.7409110604982423,True,64,standard normal at finite u_max,0.17549949212522248,,0.3923163699949982,full,0.42760640767854646,8192,371658240,0.15764086366837948,37,with_replacement,1073741824,4.081580571830273,28,completed,2048,boundary,,,,,,,20.0,0.31129657840021774,0.39319318377242396
58,453,8.076552342623472,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,59,,cuda,1.0,8,0.5,mixture,0.85730553991603,False,64,standard normal at finite u_max,0.31382000966833057,,0.746095149622436,unbiased,0.4365066528706522,8192,566287872,0.29976375180514003,37,without_replacement,973078528,6.331393778324127,28,completed,2048,boundary,,,,,,,20.0,0.3068101516261795,0.7467558228936907
59,454,8.269916530698538,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,59,,cuda,1.0,8,0.5,mixture,0.9964493589864365,True,64,standard normal at finite u_max,0.27469197545927876,,0.616092597552026,unbiased,0.39862080218529355,8192,578936320,0.2423508066545355,36,without_replacement,989855744,6.419141869992018,28,completed,2048,boundary,,,,,,,20.0,0.34707288017586013,0.6162887748102271
4,455,2.427357044070959,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,59,,cuda,1.0,8,0.5,mixture,0.8259941243309742,True,64,standard normal at finite u_max,0.6506133264346139,,1.55624083757062,tail,0.0008736751180973792,8192,76209664,0.6461398347033219,407,without_replacement,67108864,1.8411866091191769,28,completed,2048,boundary,,,,,,,20.0,0.99129389582782,1.5661839072756518
4,456,4.7086075730621815,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,59,,cuda,1.0,8,0.5,mixture,0.6467452359606882,True,64,standard normal at finite u_max,0.4139512802755949,,0.9843149922626208,full,0.34847333903313216,8192,371658240,0.40232194018967593,38,with_replacement,1073741824,4.121459938585758,29,completed,2048,boundary,,,,,,,20.0,0.9880482244615985,0.9892057294763249
58,457,8.075727418065071,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,59,,cuda,1.0,8,0.5,mixture,0.510322722284447,False,64,standard normal at finite u_max,0.4260132528255491,,1.0243526829591243,unbiased,0.41162965161739823,8192,566287872,0.41418520520968044,36,without_replacement,973078528,6.3284020982682705,29,completed,2048,boundary,,,,,,,20.0,0.6275059580540693,1.0247410103497683
59,458,8.257685746997595,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,59,,cuda,1.0,8,0.5,mixture,0.9394223708743136,True,64,standard normal at finite u_max,0.3786161754663781,,0.9193603848768327,unbiased,0.4023343176454061,8192,578936320,0.36903493680537697,38,without_replacement,989855744,6.411331806331873,29,completed,2048,boundary,,,,,,,20.0,0.8347044874792173,0.9195276727602517
4,459,2.2877157740294933,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,59,,cuda,1.0,8,0.5,mixture,0.7399049822929387,True,64,standard normal at finite u_max,0.6482749588944574,,1.5750616888875542,tail,0.0005421870896445825,8192,76209664,0.6461398347033218,403,without_replacement,67108864,1.7188605181872845,29,completed,2048,boundary,,,,,,,20.0,0.9896844264179465,1.5867216107555993
4,460,1.4487480632960796,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.70986279503001,True,64,standard normal at finite u_max,0.025048486532356848,,0.0216098733902155,full,0.48255731697323195,8192,371658240,0.01895154234174623,4,with_replacement,268435456,1.0371619015932083,20,completed,512,boundary,,,,,,,20.0,0.03590799732164052,0.024485746528957818
17,461,1.0904588624835014,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.7938340762370394,False,64,standard normal at finite u_max,0.03420005779731854,,0.03276667552669163,unbiased,0.4862375547375885,8192,192929280,0.02766781250793375,4,without_replacement,71303168,0.5989869758486748,20,completed,512,boundary,,,,,,,20.0,0.06056906105870681,0.03728290635355125
18,462,1.1202626787126064,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.9247967791893826,True,64,standard normal at finite u_max,0.027208982910961788,,0.023873915751812247,unbiased,0.4841537791053294,8192,202694144,0.019244454288511986,4,without_replacement,75497472,0.623227521777153,20,completed,512,boundary,,,,,,,20.0,0.06281047768282479,0.02754483624216576
4,463,0.8013838902115822,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.81594813250333,True,64,standard normal at finite u_max,0.023726910949051563,,0.01973062656789913,tail,0.4833102743485845,8192,76209664,0.015931814800753855,4,without_replacement,16777216,0.4084697999060154,20,completed,512,boundary,,,,,,,20.0,0.039278542334819505,0.02416265351731138
4,464,1.4358369372785091,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.96321693770623,True,64,standard normal at finite u_max,0.020210713596915304,,0.01551467260252375,full,0.4773587393175656,8192,371658240,0.012961651398567309,4,with_replacement,268435456,1.0286683030426502,21,completed,512,boundary,,,,,,,20.0,0.03886325857893201,0.018802287469541046
17,465,1.0926287285983562,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.9646859390806749,False,64,standard normal at finite u_max,0.019853499168193917,,0.015379052861051172,unbiased,0.4707328280995344,8192,192929280,0.013360572256725226,4,without_replacement,71303168,0.598825242370367,21,completed,512,boundary,,,,,,,20.0,0.05049994062399693,0.018740459121028608
18,466,1.1246674992144108,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.8949852432114689,True,64,standard normal at finite u_max,0.02930211948669529,,0.025402528733382754,unbiased,0.4712163375086028,8192,202694144,0.020859053954719244,4,without_replacement,75497472,0.6228743083775043,21,completed,512,boundary,,,,,,,20.0,0.07501926154455359,0.02943573761074772
4,467,0.7997893989086151,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.9919373100735228,True,64,standard normal at finite u_max,0.02304751816233585,,0.017635799864351178,tail,0.4813515487929219,8192,76209664,0.01724002707831193,4,without_replacement,16777216,0.408386941999197,21,completed,512,boundary,,,,,,,20.0,0.04762722086860938,0.021862736395414094
4,468,1.4288332164287567,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.9462061197781566,True,64,standard normal at finite u_max,0.01852834344082347,,0.01638673414654939,full,0.4778828363915156,8192,371658240,0.014394284726291347,4,with_replacement,268435456,1.028371337801218,22,completed,512,boundary,,,,,,,20.0,0.04203969497050662,0.019186086163489203
17,469,1.0871729291975498,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.5477847280824054,False,64,standard normal at finite u_max,0.03580579122804567,,0.03599696265327282,unbiased,0.46804750132855316,8192,192929280,0.02737666705857253,4,without_replacement,71303168,0.5987793356180191,22,completed,512,boundary,,,,,,,20.0,0.08081759580671127,0.03931503617359646
18,470,1.12008922919631,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.7739754886790664,True,64,standard normal at finite u_max,0.026757328548077046,,0.024459454629499253,unbiased,0.48414277672689837,8192,202694144,0.020370076445045418,4,without_replacement,75497472,0.6230814605951309,22,completed,512,boundary,,,,,,,20.0,0.04906253157326576,0.02710468277291742
4,471,0.8010586984455585,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.9968502353264407,True,64,standard normal at finite u_max,0.057519577229680825,,0.058326924424749585,tail,0.45603319738700754,8192,76209664,0.045170155827169024,5,without_replacement,16777216,0.40829795226454735,22,completed,512,boundary,,,,,,,20.0,0.10268969862259777,0.06011605816827337
4,472,1.412206307053566,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.9884942789317731,True,64,standard normal at finite u_max,0.06796183288119434,,0.07132915361282317,full,0.4598514248240023,8192,371658240,0.06256120766971418,5,with_replacement,268435456,1.0226993598043919,23,completed,512,boundary,,,,,,,20.0,0.06181626326435792,0.07318538123333122
17,473,1.0905689634382725,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.6000417366783675,False,64,standard normal at finite u_max,0.049330459340154516,,0.05321147393080458,unbiased,0.47226292641128037,8192,192929280,0.041963254093881325,4,without_replacement,71303168,0.5991100631654263,23,completed,512,boundary,,,,,,,20.0,0.05736332970126226,0.054125996935350765
18,474,1.1273074857890606,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.9852135402946813,True,64,standard normal at finite u_max,0.06567126191608899,,0.07113029077828598,unbiased,0.47532894569471834,8192,202694144,0.055286569433295185,5,without_replacement,75497472,0.6266968660056591,23,completed,512,boundary,,,,,,,20.0,0.12829189192687068,0.07360861064323086
4,475,0.8050800450146198,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.605628287734612,True,64,standard normal at finite u_max,0.06825957919393422,,0.06950828380573988,tail,0.46459691141066717,8192,76209664,0.05915773324692051,4,without_replacement,16777216,0.41303468123078346,23,completed,512,boundary,,,,,,,20.0,0.06419230661131901,0.07118850455091263
4,476,1.4132005646824837,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.6926337044215072,True,64,standard normal at finite u_max,0.025006647795612246,,0.021653279368300752,full,0.47740972892881894,8192,371658240,0.018482043520427836,4,with_replacement,268435456,1.0222526267170906,24,completed,512,boundary,,,,,,,20.0,0.056817716257618306,0.024831820516666436
17,477,1.0898509807884693,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.8509559817434076,False,64,standard normal at finite u_max,0.027995757204970377,,0.027622076274817966,unbiased,0.4739433510021236,8192,192929280,0.020744063113627503,4,without_replacement,71303168,0.6006050556898117,24,completed,512,boundary,,,,,,,20.0,0.0362368220948459,0.028715186101853987
18,478,1.1208041608333588,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.8893737494435173,True,64,standard normal at finite u_max,0.02963533080910318,,0.023747714859207302,unbiased,0.48047251762279763,8192,202694144,0.021310132651916537,4,without_replacement,75497472,0.6239996589720249,24,completed,512,boundary,,,,,,,20.0,0.06841852769929993,0.02897337211433796
4,479,0.8098537214100361,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.9605513494402839,True,64,standard normal at finite u_max,0.02337726817363945,,0.020160098818212357,tail,0.47463565031246047,8192,76209664,0.01606218868707826,4,without_replacement,16777216,0.41544342413544655,24,completed,512,boundary,,,,,,,20.0,0.044252229969536705,0.0226413297121726
4,480,1.4132965877652168,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.727391278983137,True,64,standard normal at finite u_max,0.026396760002714965,,0.020384875640498176,full,0.4749506044858409,8192,371658240,0.017659622881976395,4,with_replacement,268435456,1.022244993597269,25,completed,512,boundary,,,,,,,20.0,0.05300686369076581,0.02591987367219553
17,481,1.0905363894999027,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.8017705499001827,False,64,standard normal at finite u_max,0.035329973873661324,,0.03791571843919787,unbiased,0.47351013720361723,8192,192929280,0.029715146365521417,4,without_replacement,71303168,0.599793016910553,25,completed,512,boundary,,,,,,,20.0,0.043242454908322514,0.039859182361583416
18,482,1.1253192462027073,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.8548893827522935,True,64,standard normal at finite u_max,0.02437479235580678,,0.020786509357730805,unbiased,0.4833997591688903,8192,202694144,0.019554362390772427,4,without_replacement,75497472,0.6239554844796658,25,completed,512,boundary,,,,,,,20.0,0.04846587442129105,0.02544628692185504
4,483,0.8140880577266216,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.6539789530327327,True,64,standard normal at finite u_max,0.04466834114139005,,0.04179073947106757,tail,0.4656724565688579,8192,76209664,0.0327905826886835,4,without_replacement,16777216,0.41785944253206253,25,completed,512,boundary,,,,,,,20.0,0.09445097085390203,0.04570379977557563
4,484,1.4183965995907784,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.9064337499011248,True,64,standard normal at finite u_max,0.08066764613516218,,0.07871809187053519,full,0.4554135227472152,8192,371658240,0.0640870542867414,5,with_replacement,268435456,1.0266031250357628,26,completed,512,boundary,,,,,,,20.0,0.19193301946012958,0.08411453213030831
17,485,1.0901254564523697,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.9189509505280936,False,64,standard normal at finite u_max,0.029545883792380188,,0.02670739927791306,unbiased,0.48397662423139065,8192,192929280,0.022434775786201205,4,without_replacement,71303168,0.5994161181151867,26,completed,512,boundary,,,,,,,20.0,0.0579262361719808,0.03161770320581369
18,486,1.1290594302117825,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.7409462336050275,True,64,standard normal at finite u_max,0.052812366455678425,,0.05022151053302749,unbiased,0.47080571764617324,8192,202557440,0.039641043144596974,4,without_replacement,75497472,0.6238462328910828,26,completed,512,boundary,,,,,,,20.0,0.11897359722409591,0.05429930962276422
4,487,0.8037876412272453,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.9251097881488318,True,64,standard normal at finite u_max,0.023389104036205276,,0.02107476800868935,tail,0.4866342456690487,8192,76209664,0.01950018520687747,4,without_replacement,16777216,0.4140265956521034,26,completed,512,boundary,,,,,,,20.0,0.0457383554532769,0.024208888164495148
4,488,1.4335236549377441,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.947740137721089,True,64,standard normal at finite u_max,0.02322120785823436,,0.022316909792558026,full,0.47826580791078804,8192,371658240,0.016993656301461005,4,with_replacement,268435456,1.0278274938464165,27,completed,512,boundary,,,,,,,20.0,0.029346857561482906,0.024541156105406126
17,489,1.0863794833421707,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.7790338240306718,False,64,standard normal at finite u_max,0.031105570596648802,,0.028333831013939076,unbiased,0.473559055427756,8192,192929280,0.022761571400768822,4,without_replacement,71303168,0.5990811213850975,27,completed,512,boundary,,,,,,,20.0,0.07874104214471501,0.032965974291064765
18,490,1.1203931160271168,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.8429944318643855,True,64,standard normal at finite u_max,0.03155761532016279,,0.030459971664580046,unbiased,0.47382208220105243,8192,202694144,0.025496858157749436,4,without_replacement,75497472,0.6229329630732536,27,completed,512,boundary,,,,,,,20.0,0.06181581564853761,0.03346801220096979
4,491,0.8020424582064152,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.8703159429939854,True,64,standard normal at finite u_max,0.03454596091860766,,0.033663086021243974,tail,0.47856580642184543,8192,76209664,0.026703235924148375,4,without_replacement,16777216,0.409382876008749,27,completed,512,boundary,,,,,,,20.0,0.05089882059528672,0.036288339210044124
4,492,1.41808957234025,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.8180362662500623,True,64,standard normal at finite u_max,0.10302102180594519,,0.10586462115415787,full,0.45343739286273804,8192,371658240,0.08178093768984981,5,with_replacement,268435456,1.0228633433580399,28,completed,512,boundary,,,,,,,20.0,0.1956259998688228,0.10847566579243384
17,493,1.0902427583932877,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.6199158610276556,False,64,standard normal at finite u_max,0.0504827740205615,,0.051720856801213765,unbiased,0.47439153409578927,8192,192929280,0.03951559566278699,4,without_replacement,71303168,0.5985547043383121,28,completed,512,boundary,,,,,,,20.0,0.11385813780348615,0.055270450674543906
18,494,1.1251524239778519,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.8255772374243223,True,64,standard normal at finite u_max,0.028671704115503176,,0.026416670370891352,unbiased,0.46799623373626453,8192,202694144,0.021379195913873217,4,without_replacement,75497472,0.6241635419428349,28,completed,512,boundary,,,,,,,20.0,0.059753308827654214,0.02900526191751589
4,495,0.7984890788793564,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.9057105935440922,True,64,standard normal at finite u_max,0.017700182882053616,,0.014426804396614572,tail,0.4818093146813159,8192,76209664,0.009734794314564893,4,without_replacement,16777216,0.4076628088951111,28,completed,512,boundary,,,,,,,20.0,0.05460289878032258,0.018776860412298004
4,496,1.415046188980341,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,18,,cuda,1.0,8,0.5,weak_mixture,0.7203681574165809,True,64,standard normal at finite u_max,0.04143169400155719,,0.03919855960385613,full,0.48886429115703445,8192,371658240,0.036202769685469594,4,with_replacement,268435456,1.0239185392856598,29,completed,512,boundary,,,,,,,20.0,0.035285549384334425,0.041961603004188774
17,497,1.0906228199601173,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,18,,cuda,1.0,8,0.5,weak_mixture,0.7636451177442578,False,64,standard normal at finite u_max,0.03894749971596145,,0.03938864674069156,unbiased,0.4731790682679686,8192,192929280,0.034063473735808224,4,without_replacement,71303168,0.6005040183663368,29,completed,512,boundary,,,,,,,20.0,0.04843943092916703,0.041942970981315546
18,498,1.1204188577830791,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,18,,cuda,1.0,8,0.5,weak_mixture,0.9672260625621455,True,64,standard normal at finite u_max,0.02254761627825011,,0.017002892211993064,unbiased,0.47724792318055403,8192,202694144,0.016185449947213867,4,without_replacement,75497472,0.623269397765398,29,completed,512,boundary,,,,,,,20.0,0.05791564877946606,0.020953862558005232
4,499,0.8061023876070976,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,18,,cuda,1.0,8,0.5,weak_mixture,0.8281945438816719,True,64,standard normal at finite u_max,0.025465034400679088,,0.022552912990242854,tail,0.48067971305993656,8192,76209664,0.017324192621264778,4,without_replacement,16777216,0.4093320854008198,29,completed,512,boundary,,,,,,,20.0,0.07047963428054632,0.02735508589268485
4,500,4.732882283627987,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,17,,cuda,1.0,8,0.5,weak_mixture,0.8022548510656446,True,64,standard normal at finite u_max,0.02770206841530022,,0.02616687772227857,full,0.49464451784246605,8192,371658240,0.0213505339957061,4,with_replacement,1073741824,4.071534335613251,20,completed,2048,boundary,,,,,,,20.0,0.0459517423743651,0.027583944168177502
16,501,3.3259752951562405,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,17,,cuda,1.0,8,0.5,weak_mixture,0.8782969877224857,False,64,standard normal at finite u_max,0.0241649874110431,,0.01818880292372055,unbiased,0.4922959403934172,8192,183950848,0.014491170517955974,4,without_replacement,268435456,2.288633979856968,20,completed,2048,boundary,,,,,,,20.0,0.06332732418888162,0.023473965983746067
17,502,3.4597555361688137,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,17,,cuda,1.0,8,0.5,weak_mixture,0.737443487544984,True,64,standard normal at finite u_max,0.03330132635218932,,0.026609006233138104,unbiased,0.49264151317450844,8192,192929280,0.02056342517098865,4,without_replacement,285212672,2.384218782186508,20,completed,2048,boundary,,,,,,,20.0,0.0848179102700943,0.03661039157025597
4,503,2.273372646421194,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,17,,cuda,1.0,8,0.5,weak_mixture,0.8994702030165505,True,64,standard normal at finite u_max,0.02575923878801472,,0.02390296112050438,tail,0.49561608471161883,8192,76209664,0.016722046735051566,4,without_replacement,67108864,1.614183209836483,20,completed,2048,boundary,,,,,,,20.0,0.05633067408073303,0.026207662453576273
4,504,4.735368199646473,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,17,,cuda,1.0,8,0.5,weak_mixture,0.8532995265551787,True,64,standard normal at finite u_max,0.01892626262841863,,0.013006819029513735,full,0.4971669759688429,8192,371658240,0.01096900321985058,4,with_replacement,1073741824,4.074789673089981,21,completed,2048,boundary,,,,,,,20.0,0.06319921076932873,0.01968798842933811
16,505,3.3246077559888363,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,17,,cuda,1.0,8,0.5,weak_mixture,0.9963223833400363,False,64,standard normal at finite u_max,0.01769338106800184,,0.010043688356099133,unbiased,0.49508185854533215,8192,183950848,0.008428413543975402,4,without_replacement,268435456,2.281611043959856,21,completed,2048,boundary,,,,,,,20.0,0.04876661659313723,0.01461325796793888
17,506,3.463360123336315,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,17,,cuda,1.0,8,0.5,weak_mixture,0.9848908902515322,True,64,standard normal at finite u_max,0.0249562074981644,,0.02226614293306889,unbiased,0.4943946589543729,8192,192929280,0.017094542509880337,4,without_replacement,285212672,2.384460214525461,21,completed,2048,boundary,,,,,,,20.0,0.07352073810608946,0.026285207379845153
4,507,2.2875465117394924,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,17,,cuda,1.0,8,0.5,weak_mixture,0.7490420336692669,True,64,standard normal at finite u_max,0.05827517096075919,,0.06243785902900006,tail,0.4957037264654412,8192,76209664,0.05101150306196608,4,without_replacement,67108864,1.6276746317744255,21,completed,2048,boundary,,,,,,,20.0,0.05751954585139439,0.06376320836710402
4,508,4.735230777412653,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,17,,cuda,1.0,8,0.5,weak_mixture,0.8937780600470703,True,64,standard normal at finite u_max,0.028466401229898217,,0.03025178823759224,full,0.4934889941649809,8192,371658240,0.02176330766322398,4,with_replacement,1073741824,4.075976796448231,22,completed,2048,boundary,,,,,,,20.0,0.05486073041780497,0.03388100352982215
16,509,3.3202690482139587,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,17,,cuda,1.0,8,0.5,weak_mixture,0.9983142642858768,False,64,standard normal at finite u_max,0.04785659994302586,,0.04462915845167087,unbiased,0.49393754300195786,8192,183950848,0.034620153251870164,5,without_replacement,268435456,2.2791889309883118,22,completed,2048,boundary,,,,,,,20.0,0.06309301446571164,0.04740584927648935
17,510,3.454793892800808,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,17,,cuda,1.0,8,0.5,weak_mixture,0.9878147298507445,True,64,standard normal at finite u_max,0.08380933437794769,,0.09122118511943712,unbiased,0.4888282626522606,8192,192792576,0.07307394092185189,5,without_replacement,285212672,2.3840994648635387,22,completed,2048,boundary,,,,,,,20.0,0.07824275013338806,0.09229693204721964
4,511,2.278507001698017,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,17,,cuda,1.0,8,0.5,weak_mixture,0.8736270489040654,True,64,standard normal at finite u_max,0.023636671548652063,,0.019450410293148927,tail,0.4940499444957889,8192,76209664,0.017118319755036707,4,without_replacement,67108864,1.6210662946105003,22,completed,2048,boundary,,,,,,,20.0,0.04537276236035599,0.022176587253393897
4,512,4.758695442229509,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,17,,cuda,1.0,8,0.5,weak_mixture,0.8787271337290723,True,64,standard normal at finite u_max,0.021221665885082036,,0.016059182983276268,full,0.4959021279433246,8192,371658240,0.01498210472897208,4,with_replacement,1073741824,4.099144045263529,23,completed,2048,boundary,,,,,,,20.0,0.04997041022504893,0.0212597679291017
16,513,3.3509326800704002,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,17,,cuda,1.0,8,0.5,weak_mixture,0.8980953537201204,False,64,standard normal at finite u_max,0.019359358166489392,,0.010698562204439502,unbiased,0.49336362871497264,8192,183950848,0.00963494373946469,4,without_replacement,268435456,2.3142279237508774,23,completed,2048,boundary,,,,,,,20.0,0.06986885032855585,0.018370334107102742
17,514,3.454843819141388,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,17,,cuda,1.0,8,0.5,weak_mixture,0.8835127209455137,True,64,standard normal at finite u_max,0.02245907482690557,,0.01819970874021404,unbiased,0.4949751188941107,8192,192929280,0.014826290690401527,4,without_replacement,285212672,2.3790860325098038,23,completed,2048,boundary,,,,,,,20.0,0.06449768435085189,0.021524168947197227
4,515,2.2744646705687046,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,17,,cuda,1.0,8,0.5,weak_mixture,0.9043877304675877,True,64,standard normal at finite u_max,0.021332978789991207,,0.014855187377265237,tail,0.4968412351737992,8192,76209664,0.01332003998330332,4,without_replacement,67108864,1.6153412163257599,23,completed,2048,boundary,,,,,,,20.0,0.051137228280203006,0.021458781396985257
