all_strongest_batch_count,bad_event_lower_probability,batch,cell_id,commit,device,diffusion,dimension,ess_fraction,ess_threshold,family,final_ess_fraction,finite_population_normalizer,full_exact_log_normalizer,full_exact_variance,groups,initialization,kind,ks_mean,largest_normalized_weight,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,nonintegrable_batch_count,particles,peak_gpu_bytes,positive_mass_error,potential_mse,relative_path,resampling_count,score_evaluations,score_mse,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean,weighted_mean,weighted_variance
16599,0.0625,2,559,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,9.005698958720869e-06,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.6506779859995516,1.4978260490225317,,unbiased,,16599,262144,29458944,,0.4718949731890899,task_007/cell_0559,,,0.24297153046997838,0.004321753978729248,13,completed,,,,,1.555527649476734,1.772634351876728
1028,0.00390625,4,560,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.022544180677707495,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.01016523823249191,0.20260392991787235,,unbiased,,5133,262144,31556096,,0.1767736171856981,task_008/cell_0560,,,0.1211492900978718,0.004407670348882675,13,completed,,,,,0.02423963402881553,0.5908095353169869
3,1.52587890625e-05,8,561,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.07573787520987688,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.006734959513801141,0.14786453015154954,,unbiased,,161,262144,35750400,,0.07881119410789028,task_009/cell_0561,,,0.06062592828117147,0.004259813576936722,13,completed,,,,,-0.005181486553512872,0.5208324604208295
0,2.3283064365386963e-10,16,562,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.718786211201357,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00098595851702587,0.1307551880262583,,unbiased,,0,262144,44139008,,0.03780105210587101,task_010/cell_0562,,,0.030226135551794014,0.004239566624164581,13,completed,,,,,0.0011107806825193262,0.5125863042514318
0,5.421010862427522e-20,32,563,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9372636984859025,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,5.936991192493434e-05,0.12559481922136406,,unbiased,,0,262144,60916224,,0.018700827215975924,task_011/cell_0563,,,0.015133438220717997,0.004830844700336456,13,completed,,,,,-0.0030655491969533762,0.5110181258873929
0,0.0625,2,564,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9613372353466094,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,3.351037745556889e-05,0.12266287268763065,,full,,0,262144,26313216,,0.0,task_000/cell_0564,,,0.0,0.0030027106404304504,14,completed,,,,,0.0006228819536066152,0.5041765974441424
16291,0.0625,2,565,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0020895387435241387,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.023572163721326582,0.4673067342629107,,unbiased,,16291,262144,29458944,,0.46868054320660446,task_001/cell_0565,,,0.24332760088734698,0.0042911916971206665,14,completed,,,,,0.02507951924041672,0.8761593892225594
1062,0.00390625,4,566,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.00027100308765256047,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.11840737720833913,0.32166065729894555,,unbiased,,5089,262144,31556096,,0.17675797052857067,task_002/cell_0566,,,0.12134240813296171,0.004308760166168213,14,completed,,,,,-0.051289576222584336,0.5373075300772688
4,1.52587890625e-05,8,567,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.3520859384554966,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.002007853564670079,0.14667398841364054,,unbiased,,136,262144,35750400,,0.08020514201179889,task_003/cell_0567,,,0.06066159765794819,0.004329793155193329,14,completed,,,,,-0.00550255125764927,0.5281572094499376
0,2.3283064365386963e-10,16,568,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.841583709055034,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0004612933200092849,0.1313545550746209,,unbiased,,0,262144,44139008,,0.03827312481633806,task_004/cell_0568,,,0.030478044959538993,0.004298452287912369,14,completed,,,,,0.00046924467488929664,0.5174596143705978
0,5.421010862427522e-20,32,569,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.935193719356828,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,9.899381242756384e-05,0.12499994347477461,,unbiased,,0,262144,60916224,,0.018359776474331003,task_005/cell_0569,,,0.015014159896622567,0.005070500075817108,14,completed,,,,,-0.0016080829660678755,0.5077874985819624
0,0.0625,2,570,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9602835443606873,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,3.928856891039687e-05,0.12262524974424771,,full,,0,262144,26313216,,0.0,task_006/cell_0570,,,0.0,0.0029588453471660614,15,completed,,,,,-0.0013866771570538805,0.5025031165832968
16443,0.0625,2,571,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0004786874779799475,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.07865819426457066,0.5337322078951292,,unbiased,,16443,262144,29458944,,0.4718128215443391,task_007/cell_0571,,,0.24363580208117966,0.004396528005599976,15,completed,,,,,-0.1891399636382327,1.0767317257272166
1099,0.00390625,4,572,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.019732456285504154,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.009203928391688916,0.20649019093954557,,unbiased,,5131,262144,31556096,,0.17393725879083904,task_008/cell_0572,,,0.12133800168267668,0.00440341979265213,15,completed,,,,,0.025353166099655492,0.6005981393516315
4,1.52587890625e-05,8,573,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.518909860209767,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0013875869709078204,0.14390859879651963,,unbiased,,143,262144,35750400,,0.07832607596044061,task_009/cell_0573,,,0.06039690610478667,0.004266310483217239,15,completed,,,,,0.0032514317446453596,0.5274697991460999
0,2.3283064365386963e-10,16,574,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.897474095592912,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00012517042708868204,0.13020681887534202,,unbiased,,0,262144,44139008,,0.03765822771655518,task_010/cell_0574,,,0.03033036264256634,0.00426221638917923,15,completed,,,,,0.002424257494041901,0.513541629176166
0,5.421010862427522e-20,32,575,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9363041688533282,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,7.592812093514782e-05,0.1259372561804195,,unbiased,,0,262144,60916224,,0.018511592668800213,task_011/cell_0575,,,0.01506783094747554,0.0048369914293289185,15,completed,,,,,0.002937796210284103,0.5069512316033926
0,0.0625,2,576,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9619769276493846,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,3.3227179648680364e-05,0.12195878817351335,,full,,0,262144,26313216,,0.0,task_000/cell_0576,,,0.0,0.0029921308159828186,16,completed,,,,,-0.0005182034538083911,0.5051721832069945
16298,0.0625,2,577,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.01128018003277724,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.010756361852367571,0.3720776218934798,,unbiased,,16298,262144,29458944,,0.46858320298455197,task_001/cell_0577,,,0.24271029062233035,0.004235655069351196,16,completed,,,,,0.018868344938470834,0.8106483692634789
976,0.00390625,4,578,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.01094728225174193,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.016747583780988288,0.2080609655460357,,unbiased,,5065,262144,31556096,,0.17730616169450936,task_002/cell_0578,,,0.1218823962422225,0.004314318299293518,16,completed,,,,,0.01731363332946059,0.5820423145032005
10,1.52587890625e-05,8,579,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.027520207005736656,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.011510782948144564,0.15480734959372633,,unbiased,,163,262144,35750400,,0.07973297608791255,task_003/cell_0579,,,0.06057004659568534,0.004334293305873871,16,completed,,,,,0.020478000100619988,0.5533736929449588
0,2.3283064365386963e-10,16,580,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7425439177722372,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0007084175965306219,0.1329748958669601,,unbiased,,0,262144,44139008,,0.03878857615151962,task_004/cell_0580,,,0.03067719167461443,0.0042847804725170135,16,completed,,,,,0.001654658056142946,0.5152414002507004
0,5.421010862427522e-20,32,581,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.933818127225036,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00012566107114761593,0.12564233468529018,,unbiased,,0,262144,60916224,,0.018653086744141692,task_005/cell_0581,,,0.015141718454835855,0.0049418918788433075,16,completed,,,,,0.0009812859028022103,0.5107384025614914
0,0.0625,2,582,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9612077036108742,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,4.289930508912124e-05,0.12224224835050812,,full,,0,262144,26313216,,0.0,task_006/cell_0582,,,0.0,0.002951432019472122,17,completed,,,,,0.0004492656226393919,0.5056889814452911
16458,0.0625,2,583,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.007886526322983756,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.010951093114898842,0.3848012443232047,,unbiased,,16458,262144,29458944,,0.46631445213916,task_007/cell_0583,,,0.24260764513677277,0.004343703389167786,17,completed,,,,,-0.04692741074504569,0.860740075862165
1034,0.00390625,4,584,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.045411379580731555,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.005841159817252431,0.20537347555709573,,unbiased,,5149,262144,31556096,,0.17803579085082413,task_008/cell_0584,,,0.12100732480071894,0.004426300525665283,17,completed,,,,,0.015539248898700262,0.5894686545880838
6,1.52587890625e-05,8,585,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.4638043834164199,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00098675128971064,0.1456169544905226,,unbiased,,137,262144,35750400,,0.07983638195513311,task_009/cell_0585,,,0.06081519295464623,0.0042565204203128815,17,completed,,,,,-7.10602620844446e-05,0.5332400922854256
0,2.3283064365386963e-10,16,586,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8168949073932279,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0005971022901602768,0.13126234988593133,,unbiased,,0,262144,44139008,,0.03810746039507275,task_010/cell_0586,,,0.030234275829023195,0.00423024594783783,17,completed,,,,,0.0006511981531787398,0.5127728403535933
0,5.421010862427522e-20,32,587,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9276962655075005,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00012815977993338229,0.12701035261157578,,unbiased,,0,262144,60916224,,0.018664106953735063,task_011/cell_0587,,,0.015087239163566562,0.0047812387347221375,17,completed,,,,,-0.0004769672458434836,0.5089086924597379
0,0.0625,2,588,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9606727345348441,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,5.119460206492886e-05,0.12225628184230786,,full,,0,262144,26313216,,0.0,task_000/cell_0588,,,0.0,0.0029676295816898346,18,completed,,,,,-0.0004266924339447678,0.5041302137139818
16240,0.0625,2,589,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.001577638483223293,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.033460726414685824,0.47681154269494463,,unbiased,,16240,262144,29458944,,0.47041314349728836,task_001/cell_0589,,,0.24205175463191497,0.004276450723409653,18,completed,,,,,0.036136832012352904,1.0996492811489387
959,0.00390625,4,590,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0057187590224882364,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.02526274650198418,0.21383161011269713,,unbiased,,5034,262144,31556096,,0.17656080662972126,task_002/cell_0590,,,0.1211057216922732,0.00430181622505188,18,completed,,,,,0.04085580202767165,0.6063454552924469
7,1.52587890625e-05,8,591,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.6828438715045094,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00042858168199322045,0.14269687927101593,,unbiased,,161,262144,35750400,,0.07733737910136733,task_003/cell_0591,,,0.06010619976346924,0.004348836839199066,18,completed,,,,,0.0012594778868227736,0.5243957477174758
0,2.3283064365386963e-10,16,592,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9016003870703009,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00015322524899906217,0.1302902329752964,,unbiased,,2,262144,44139008,,0.03804450695437226,task_004/cell_0592,,,0.030395001335072135,0.004291381686925888,18,completed,,,,,0.00016385255077813927,0.5164063513084308
0,5.421010862427522e-20,32,593,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9321239085700851,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00014703611690041341,0.12640755437636564,,unbiased,,0,262144,60916224,,0.018773362665631427,task_005/cell_0593,,,0.015135846831998753,0.004859272390604019,18,completed,,,,,0.0009755402634917882,0.5095157244583339
0,0.0625,2,594,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9610967929754638,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,4.156768385397832e-05,0.1220441502730818,,full,,0,262144,26313216,,0.0,task_006/cell_0594,,,0.0,0.0029487498104572296,19,completed,,,,,0.001301825216284284,0.5055475128567034
16186,0.0625,2,595,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.004561568235723046,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.022487780344819377,0.3845958315568083,,unbiased,,16186,262144,29458944,,0.4620592389179857,task_007/cell_0595,,,0.24151365057734192,0.00432276725769043,19,completed,,,,,0.02157813360584499,0.9858963964822351
1040,0.00390625,4,596,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.029750427275275996,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.006219805013182591,0.20426180882301637,,unbiased,,5076,262144,31556096,,0.1754078752766426,task_008/cell_0596,,,0.12083389215227436,0.0044181495904922485,19,completed,,,,,-0.008928408988729911,0.6022268081139087
3,1.52587890625e-05,8,597,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.5426796237825267,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0013596656535551168,0.14340154751214662,,unbiased,,157,262144,35750400,,0.07942270509655741,task_009/cell_0597,,,0.06091192510586893,0.004267178475856781,19,completed,,,,,-0.0012970739301164508,0.5265650474619895
0,2.3283064365386963e-10,16,598,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8929552187224866,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00017875497130506203,0.13030607437862507,,unbiased,,0,262144,44139008,,0.037453780476888354,task_010/cell_0598,,,0.03020972682796667,0.0042610764503479,19,completed,,,,,0.00058779726906366,0.5130954893931952
0,5.421010862427522e-20,32,599,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9341985643329543,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,8.495054584117826e-05,0.12694303148434294,,unbiased,,0,262144,60916224,,0.01857876248695608,task_011/cell_0599,,,0.015145193882812128,0.00483587384223938,19,completed,,,,,0.0018611257022366735,0.5068620711964087
0,0.0625,2,600,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9605844908636773,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,1.3742789580492417e-05,0.12197969658081043,,full,,0,1048576,102020608,,0.0,task_000/cell_0600,,,0.0,0.012032974511384964,0,completed,,,,,-0.0003780856616179586,0.5048924588953152
65204,0.0625,2,601,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0029345059317086516,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.010371427345190018,0.40712881615428387,,unbiased,,65204,1048576,105166336,,0.4654172291378053,task_001/cell_0601,,,0.2418118895460099,0.017065562307834625,0,completed,,,,,0.02066963788231182,0.9177077248424954
4027,0.00390625,4,602,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0010404292591362466,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.02674173233320158,0.23518738435581632,,unbiased,,20196,1048576,107263488,,0.17190370104168756,task_002/cell_0602,,,0.12045231253915949,0.01724117249250412,0,completed,,,,,-0.02847635484484381,0.7712629532808553
12,1.52587890625e-05,8,603,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.36944705283311857,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0010089309515979653,0.14438943792921854,,unbiased,,673,1048576,111457792,,0.07896836612074781,task_003/cell_0603,,,0.06054595345143799,0.01735822856426239,0,completed,,,,,0.00024223994228843196,0.525642732096596
0,2.3283064365386963e-10,16,604,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8360681252138159,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0002069502281683656,0.1313617315268356,,unbiased,,0,1048576,119846400,,0.03811603983916369,task_004/cell_0604,,,0.030258560213216452,0.01719244197010994,0,completed,,,,,0.0009722833822258406,0.5139722343454982
0,5.421010862427522e-20,32,605,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.919936979017109,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,7.919376409477646e-05,0.12605882436121796,,unbiased,,0,1048576,136623616,,0.01852046645808085,task_005/cell_0605,,,0.01510174378624546,0.01960444450378418,0,completed,,,,,-0.0007843247172599608,0.5078545580685436
0,0.0625,2,606,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9608550339707884,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,1.2003933376721812e-05,0.12223968937891527,,full,,0,1048576,102020608,,0.0,task_006/cell_0606,,,0.0,0.011969447135925293,1,completed,,,,,-0.0003494688367644503,0.5064121648877425
65702,0.0625,2,607,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0005799729879329966,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.021854836048361775,0.49927001901107104,,unbiased,,65702,1048576,105166336,,0.47223946872543454,task_007/cell_0607,,,0.24253302114350447,0.017286188900470734,1,completed,,,,,0.006223718102457962,1.1507670630778049
4141,0.00390625,4,608,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0008223967563945926,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.030398197232407234,0.24589499793850855,,unbiased,,20495,1048576,107263488,,0.17812413663697144,task_008/cell_0608,,,0.12169263175456714,0.017881929874420166,1,completed,,,,,0.05888465617814328,0.6804156252319026
12,1.52587890625e-05,8,609,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.33083205625846457,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0006707784766247223,0.14692282441841442,,unbiased,,602,1048576,111457792,,0.07969916385069686,task_009/cell_0609,,,0.06062043408692295,0.0170050710439682,1,completed,,,,,0.0001672069082664263,0.5327540030292338
0,2.3283064365386963e-10,16,610,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.4942372887077444,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0009041942795758721,0.13191308386404366,,unbiased,,2,1048576,119846400,,0.03824676295585987,task_010/cell_0610,,,0.030340851876971976,0.017134733498096466,1,completed,,,,,-0.0009810192524594163,0.5132540259159681
0,5.421010862427522e-20,32,611,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.926557383947718,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,7.722749548721315e-05,0.1263935299200316,,unbiased,,0,1048576,136623616,,0.018723339316794655,task_011/cell_0611,,,0.015142193288244413,0.01889152079820633,1,completed,,,,,0.0007247500422912909,0.5095561761806454
0,0.0625,2,612,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9616455047228979,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,9.476073377423336e-06,0.12169581333902713,,full,,0,1048576,102020608,,0.0,task_000/cell_0612,,,0.0,0.010101377964019775,2,completed,,,,,0.00032238387109405413,0.5057594956735929
65412,0.0625,2,613,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0007022072795724951,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.034480705562324715,0.42297517341887136,,unbiased,,65412,1048576,105166336,,0.46586466891466904,task_001/cell_0613,,,0.24163397143017518,0.015231918543577194,2,completed,,,,,-0.03240565971198285,0.8556665010952087
4172,0.00390625,4,614,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.007600971033977018,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.008612211572683704,0.21340161012069103,,unbiased,,20499,1048576,107263488,,0.17486202849649965,task_002/cell_0614,,,0.12100586795670984,0.01527627557516098,2,completed,,,,,-0.0065977153711026994,0.6961534723064149
19,1.52587890625e-05,8,615,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.6576020876596946,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00020222806774562643,0.14248210332621802,,unbiased,,585,1048576,111457792,,0.07822757267264979,task_003/cell_0615,,,0.06030037346585946,0.015299305319786072,2,completed,,,,,0.0014782225088166051,0.5269455864237187
0,2.3283064365386963e-10,16,616,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7967841370565047,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00034061471949348653,0.13112591481119473,,unbiased,,0,1048576,119846400,,0.03785222090055706,task_004/cell_0616,,,0.03015974374035363,0.015085205435752869,2,completed,,,,,0.0008181810723136687,0.5137716895166694
0,5.421010862427522e-20,32,617,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9379662523714498,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,3.4335802961634726e-05,0.12559478046833483,,unbiased,,0,1048576,136623616,,0.018523774253208173,task_005/cell_0617,,,0.015114699930837708,0.018028374761343002,2,completed,,,,,0.0003806499767479265,0.5089720837979443
0,0.0625,2,618,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9610003245999694,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,1.6644754467188362e-05,0.12199129261978747,,full,,0,1048576,102020608,,0.0,task_006/cell_0618,,,0.0,0.01005326583981514,3,completed,,,,,-0.0002314569212436837,0.5056222205090649
65372,0.0625,2,619,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,1.5901010648532893e-05,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.24142530490494152,0.7298417589713164,,unbiased,,65372,1048576,105166336,,0.46682629895567196,task_007/cell_0619,,,0.2418093283882375,0.015295974910259247,3,completed,,,,,0.6053639471080567,1.6822630760641786
4026,0.00390625,4,620,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.02540274864392443,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.003281533508181445,0.2014259602021351,,unbiased,,20534,1048576,107263488,,0.17470656209055993,task_008/cell_0620,,,0.1211174138553897,0.015672456473112106,3,completed,,,,,-0.0024439004272606927,0.6119555783636943
14,1.52587890625e-05,8,621,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.13478048171240065,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00201865108350354,0.14673607653946696,,unbiased,,613,1048576,111457792,,0.07866993796974009,task_009/cell_0621,,,0.060404138743723704,0.01521274819970131,3,completed,,,,,-0.002635241364997916,0.5287360972015122
0,2.3283064365386963e-10,16,622,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8389644591233488,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0001470815346326873,0.13100111905914424,,unbiased,,0,1048576,119846400,,0.037901291226256954,task_010/cell_0622,,,0.030150095752868658,0.01506902277469635,3,completed,,,,,0.000310591574767557,0.5142630678337725
0,5.421010862427522e-20,32,623,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9327160470972482,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,4.025714528799112e-05,0.12580252973581096,,unbiased,,0,1048576,136623616,,0.018460552975554743,task_011/cell_0623,,,0.01512409004628172,0.017629891633987427,3,completed,,,,,0.0002806400833052008,0.5087797840978746
0,0.0625,2,624,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9611480422513883,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,1.1382260187687426e-05,0.12221308633596628,,full,,0,1048576,102020608,,0.0,task_000/cell_0624,,,0.0,0.010143231600522995,4,completed,,,,,-0.0003903000556057819,0.5049693243434414
65509,0.0625,2,625,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0008460141644064247,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.030344354044169273,0.4360469938137115,,unbiased,,65509,1048576,105166336,,0.46798559693836217,task_001/cell_0625,,,0.2424192161724881,0.01511869952082634,4,completed,,,,,-0.03124568821553024,0.929924626861014
4190,0.00390625,4,626,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.04741460528717678,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0031687957505182308,0.19230873372586466,,unbiased,,20285,1048576,107263488,,0.17321215708168072,task_002/cell_0626,,,0.12080187285227859,0.015248388051986694,4,completed,,,,,0.0018414493494406435,0.5784215682445552
21,1.52587890625e-05,8,627,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.07912682551096135,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0030505157690017236,0.1481675971998424,,unbiased,,613,1048576,111457792,,0.07997332515178769,task_003/cell_0627,,,0.06063627024328859,0.015248239040374756,4,completed,,,,,-0.005655820808117962,0.5326099638789188
0,2.3283064365386963e-10,16,628,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8718476691233846,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00012507444085046082,0.13088746487312086,,unbiased,,0,1048576,119846400,,0.03793805523670326,task_004/cell_0628,,,0.030264494371240278,0.015117906033992767,4,completed,,,,,-0.00037513469280970625,0.5124073914134761
0,5.421010862427522e-20,32,629,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9330997419894184,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,3.9682370598212014e-05,0.12629516492339476,,unbiased,,0,1048576,136623616,,0.01872075076736276,task_005/cell_0629,,,0.015194614949110792,0.018103498965501785,4,completed,,,,,7.903024362409253e-05,0.5087211848038411
0,0.0625,2,630,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9615229933821148,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,1.0747983571880027e-05,0.12174097432246178,,full,,0,1048576,102020608,,0.0,task_006/cell_0630,,,0.0,0.010041847825050354,5,completed,,,,,-0.000298098130245073,0.5043909086445513
65940,0.0625,2,631,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.00012206946685234307,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.08580766108478682,0.5185355907817861,,unbiased,,65940,1048576,105166336,,0.47007262704940556,task_007/cell_0631,,,0.24273045825335116,0.015395984053611755,5,completed,,,,,0.06901174838999906,1.0715310561841296
